ID	MI	H	C	O	N	S	P	MN	ERROR
1134	253,2172521	30	16	2	0	0	0	254,22458	0,202987708
1138	253,9612933	5	5	9	1	1	0	254,968505	-0,255157058
1141	254,0305759	9	10	7	1	0	0	255,037904	0,203125113
1142	254,03397	13	7	7	1	1	0	255,041275	0,112189707
1143	254,0420575	9	9	6	3	0	0	255,049137	-0,775462751
1145	254,0669702	13	11	6	1	0	0	255,074289	0,166491508
1148	254,114825	17	11	4	3	0	0	255,121907	-0,765402604
1149	254,139755	21	13	4	1	0	0	255,147059	0,108208167
1162	255,017965	12	7	8	0	1	0	256,025291	0,194103935
1163	255,0510074	12	11	7	0	0	0	256,058305	0,082728543
1164	255,054364	16	8	7	0	1	0	256,061676	0,139185994
1166	255,0622146	12	10	6	2	0	0	256,069538	0,183876673
1168	255,0873602	16	12	6	0	0	0	256,09469	0,208947981
1169	255,0879813	16	5	4	6	1	0	256,095375	0,459449111
1170	255,098565	16	11	5	2	0	0	256,105923	0,319484251
1172	255,12376	20	13	5	0	0	0	256,131075	0,150907129
1174	255,2329198	32	16	2	0	0	0	256,24023	0,132036242
1176	256,02845	11	10	5	1	1	0	257,035795	0,26754832
1177	256,0462335	11	10	7	1	0	0	257,053554	0,171843936
1180	256,0826209	15	11	6	1	0	0	257,089939	0,162447546
1182	256,0938647	15	10	5	3	0	0	257,101172	0,120268388
1183	256,1554183	23	13	4	1	0	0	257,162709	0,055435092
1184	256,1917833	27	14	3	1	0	0	257,199094	0,133493725
1188	256,9907185	10	5	6	2	2	0	257,99803	0,13619167
1190	257,006806	11	6	9	0	0	1	258,014072	-0,040854951
1192	257,0278663	10	14	3	0	1	0	258,035066	-0,298800375
1193	257,0302525	10	10	8	0	0	0	258,03757	0,159514271
1194	257,0336269	14	7	8	0	1	0	258,040941	0,14628434
1195	257,0431379	15	7	8	0	0	1	258,050457	0,165730909
1198	257,0778775	14	10	6	2	0	0	258,085188	0,132255626
1199	257,1030213	18	12	6	0	0	0	258,11034	0,164136512
1200	257,1142619	18	11	5	2	0	0	258,121573	0,134570502
1202	257,1394096	22	13	5	0	0	0	258,146725	0,151279783
1203	257,1506504	22	12	4	2	0	0	258,157958	0,120940764
1206	258,0288788	13	6	8	1	1	0	259,03619	0,134481053
1209	258,0383923	14	6	8	1	0	1	259,045706	0,144164573
1210	258,0441157	13	10	5	1	1	0	259,051445	0,204616133
1213	258,061888	13	10	7	1	0	0	259,069204	0,153064035
1214	258,073104	13	9	6	3	0	0	259,080437	0,218930167
1215	258,0982785	17	11	6	1	0	0	259,105589	0,131732748
1216	258,10305	17	9	2	5	1	0	259,110296	-0,118169869
1219	258,1346582	21	12	5	1	0	0	259,141974	0,152246096
1220	258,1458824	21	11	4	3	0	0	259,153207	0,186328717
1221	258,1710133	25	13	4	1	0	0	259,178359	0,268039315
1222	258,977208	12	6	5	0	3	0	259,984688	0,785782817
1223	258,9861583	9	5	10	0	0	1	259,993337	-0,377626502
1225	258,9889325	10	4	7	2	0	2	259,996327	0,455617717
1227	258,9917623	8	9	7	0	1	0	259,999076	0,143633891
1230	258,994556	9	8	4	2	1	1	260,002066	0,901562539
1231	258,9952567	12	6	7	0	2	0	260,002447	-0,332824739
1234	259,00945	8	9	9	0	0	0	260,016835	0,418903459
1235	259,0097667	8	9	9	0	0	0	260,016835	-0,803831338
1237	259,0105203	12	10	4	0	2	0	260,017702	-0,366008433
1238	259,0128929	12	6	9	0	1	0	260,020206	0,141305687
1240	259,01638	9	13	4	0	0	1	260,023847	0,735474181
1242	259,0224071	13	6	9	0	0	1	260,029722	0,148249701
1243	259,0281466	12	10	6	0	1	0	260,035461	0,146316124
1246	259,0571465	12	9	7	2	0	0	260,064453	0,115804551
1248	259,0612017	12	14	5	0	0	0	260,068475	-0,012352294
1250	259,0723938	12	13	4	2	0	0	260,079708	0,14551915
1251	259,0822924	16	11	7	0	0	0	260,089605	0,139337948
1255	259,1186806	20	12	6	0	0	0	260,12599	0,12696883
1256	259,129898	20	11	5	2	0	0	260,137223	0,187164782
1257	259,1914315	28	14	4	0	0	0	260,19876	0,200623876
1268	260,0233958	11	9	6	1	1	0	261,03071	0,144986933
1270	260,0426415	7	10	4	5	0	0	261,049805	-0,434544306
1271	260,0459386	11	7	4	5	1	0	261,053176	-0,150358072
1272	260,0564067	11	13	5	1	0	0	261,063724	0,156889015
1273	260,0597794	15	10	5	1	1	0	261,067095	0,150350024
1274	260,0775438	15	10	7	1	0	0	261,084854	0,129576722
1275	260,0823244	15	8	3	5	1	0	261,089561	-0,153412986
1277	260,1139133	19	11	6	1	0	0	261,121239	0,189147863
1279	260,125165	19	10	5	3	0	0	261,132472	0,117251234
1284	260,9564721	10	5	6	0	3	0	261,963953	0,783271778
1290	261,001787	11	5	10	0	0	1	262,008987	-0,293101527
1291	261,0074177	10	9	7	0	1	0	262,014726	0,121835603
1294	261,0102023	11	8	4	2	1	1	262,017716	0,908775911
1296	261,019575	14	9	1	2	3	0	262,026826	-0,097693832
1297	261,0227856	10	13	4	0	1	0	262,029981	-0,310700941
1299	261,0285406	14	6	9	0	1	0	262,035856	0,149025827
1300	261,038097	15	6	9	0	0	1	262,045372	-0,005746287
1301	261,0404558	10	13	6	0	0	0	262,04774	0,029497343
1303	261,0437058	14	10	6	0	1	0	262,051111	0,493020646
1304	261,0492871	15	5	8	2	0	1	262,056605	0,158590716
1305	261,0549267	14	9	5	2	1	0	262,062344	0,539349806
1306	261,0615431	14	10	8	0	0	0	262,06887	0,193057889
1308	261,0727865	14	9	7	2	0	0	262,080103	0,153213954
1315	261,08803	14	13	4	2	0	0	262,095358	0,19725144
1316	261,0979345	18	11	7	0	0	0	262,105255	0,168519114
1317	261,1091558	18	10	6	2	0	0	262,116488	0,213320701
1318	261,1343229	22	12	6	0	0	0	262,14164	0,155475516
1319	261,93413	9	4	4	1	4	0	262,941443	0,139347992
1323	262,0120392	10	8	7	1	0	1	263,019491	0,669052778
1326	262,0390458	13	9	6	1	1	0	263,04636	0,143871668
1328	262,0568019	13	9	8	1	0	0	263,064119	0,15492822
1330	262,0720653	13	13	5	1	0	0	263,079374	0,122866953
1331	262,0754261	17	10	5	1	1	0	263,082745	0,161785459
1334	262,0931832	17	10	7	1	0	0	263,100504	0,169023826
1336	262,1448447	21	15	3	1	0	0	263,152144	0,08697481
1449	262,951135	8	8	4	0	3	0	263,958473	0,233883705
1451	262,9543489	12	5	4	0	4	0	263,961844	0,831322316
1454	262,9625459	8	7	3	2	3	0	263,969706	-0,442648785
1455	262,96345	9	4	9	0	1	1	263,970493	-0,88795689
1456	262,96438	5	5	5	4	1	1	263,971829	0,65598195
1462	262,9727062	10	4	9	0	0	2	263,980009	0,100010369
1472	262,9877807	12	9	3	0	3	0	263,994858	-0,757450214
1474	262,99141	8	6	4	4	2	0	263,998698	0,043727662
1481	262,998	8	7	7	2	1	0	264,005224	-0,19962133
1484	263,000785	9	6	4	4	1	1	264,008214	0,579845842
1490	263,0077309	12	5	10	0	1	0	264,015121	0,431926281
1491	263,0089608	14	5	8	0	0	2	264,016394	0,595796836
1492	263,0101078	12	7	1	4	3	0	264,017324	-0,229268808
1494	263,0114486	9	12	5	0	0	1	264,018762	0,140298056
1496	263,01307	8	11	4	2	1	0	264,020479	0,503776992
1498	263,0148575	13	9	5	0	1	1	264,022133	-0,003802067
1501	263,0173324	13	5	10	0	0	1	264,024637	0,106837054
1505	263,0230689	12	9	7	0	1	0	264,030376	0,116339592
1507	263,0246167	8	10	3	4	1	0	264,031712	-0,688909377
1508	263,0258489	13	8	4	2	1	1	264,033366	0,914738156
1515	263,035198	16	9	1	2	3	0	264,042476	0,005702659
1520	263,0408329	12	9	9	0	0	0	264,048135	0,097323283
1521	263,0421475	8	10	5	4	0	0	264,049471	0,178678558
1523	263,0439607	13	8	6	2	0	1	264,051125	-0,426544854
1525	263,04659	16	8	0	4	3	0	264,053709	-0,598753606
1526	263,047726	13	13	4	0	0	1	264,055147	0,54932967
1539	263,0594172	16	10	6	0	1	0	264,066761	0,255835672
1541	263,060555	20	11	1	0	3	0	264,067628	-0,773586741
1553	263,0707467	16	9	5	2	1	0	264,077994	-0,11099677
1559	263,0772121	16	10	8	0	0	0	264,08452	0,11935658
1567	263,08983	12	10	3	6	0	0	264,097089	-0,066517209
1568	263,091285	17	8	4	4	0	1	264,098743	0,689874143
1573	263,0958345	20	11	5	0	1	0	264,103146	0,133031355
1577	263,1135907	20	11	7	0	0	0	264,120905	0,143664166
1579	263,1288409	20	15	4	0	0	0	264,13616	0,161897848
1580	263,1652714	24	16	3	0	0	0	264,172545	-0,011019691
1581	263,9585411	8	3	9	1	1	1	264,965742	-0,286408696
1582	263,9680537	9	3	9	1	0	2	264,975258	-0,273518021
1583	264,0183425	11	8	7	1	1	0	265,025625	0,022725693
1587	264,0513266	11	12	6	1	0	0	265,058639	0,135958397
1588	264,054701	15	9	6	1	1	0	265,06201	0,123080543
1592	264,933585	10	4	5	0	4	0	265,941109	0,934195522
1593	264,9425541	7	3	10	0	1	1	265,949758	-0,274021741
1595	264,9521106	8	3	10	0	0	2	265,959274	-0,426869777
1599	264,988405	12	4	9	0	0	2	265,995659	-0,084909383
1600	265,0022589	10	8	8	0	1	0	266,009641	0,39848701
1603	265,03539	10	12	7	0	0	0	266,042655	-0,043390434
1604	265,0387232	14	9	7	0	1	0	266,046026	0,099230773
1605	265,0564629	14	9	9	0	0	0	266,063785	0,172038786
1607	265,0717183	14	13	6	0	0	0	266,07904	0,17051986
1610	265,08296	14	12	5	2	0	0	266,090273	0,137692725
1611	265,0928502	18	10	8	0	0	0	266,10017	0,163338969
1612	265,093945	22	11	3	0	2	0	266,101037	-0,695980168
1613	265,1081367	18	14	5	0	0	0	266,115425	0,044510137
1614	265,1114958	22	11	5	0	1	0	266,118796	0,089396342
1615	265,144502	22	15	4	0	0	0	266,15181	0,118803128
1616	265,1478717	26	12	4	0	1	0	266,155181	0,123704542
1617	265,1809033	26	16	3	0	0	0	266,188195	0,057319358
1618	265,9798025	9	7	6	1	2	0	266,987131	0,195503528
1619	265,9975736	9	7	8	1	1	0	267,00489	0,150001346
1620	266,0339738	13	8	7	1	1	0	267,041275	0,092845276
1623	266,0703562	17	9	6	1	1	0	267,07766	0,10260443
1625	266,0880998	17	9	8	1	0	0	267,095419	0,160473141
1630	266,95824	9	3	10	0	1	1	267,965408	-0,406430774
1631	266,9666294	9	6	4	2	2	1	267,974137	0,865650514
1632	266,9678912	10	3	10	0	0	2	267,974924	-0,912844692
1633	266,9761551	12	7	1	2	4	0	267,983247	-0,691447997
1638	267,05013	13	6	6	4	0	1	268,057273	-0,499906391
1639	267,050996	12	12	7	0	0	0	268,058305	0,121699588
1640	267,0543619	16	9	7	0	1	0	268,061676	0,140795284
1645	267,0873825	16	13	6	0	0	0	268,09469	0,11606687
1646	267,0907512	20	10	6	0	1	0	268,098061	0,124676709
1647	267,09855	16	12	5	2	0	0	268,105923	0,361289738
1648	267,1085057	20	10	8	0	0	0	268,11582	0,141515503
1649	267,1237714	20	14	5	0	0	0	268,131075	0,101451088
1652	267,97694	7	6	9	1	1	0	268,984155	-0,229497412
1653	268,0496095	15	8	7	1	1	0	269,056925	0,145495434
1655	268,05776	11	10	6	3	0	0	269,064787	-0,930770414
1656	268,0648675	15	12	4	1	1	0	269,07218	0,134295835
1658	268,082621	15	12	6	1	0	0	269,089939	0,154802999
1662	268,9374673	7	2	11	0	1	1	269,944673	-0,263258293
1668	268,9458952	7	5	5	2	2	1	269,953402	0,856305327
1682	269,0237234	10	10	5	2	1	0	270,031044	0,163926037
1683	269,03029	10	11	8	0	0	0	270,03757	0,013009688
1684	269,0336321	14	8	8	0	1	0	270,040941	0,120431025
1687	269,070019	18	9	7	0	1	0	270,077326	0,113353382
1689	269,0877683	18	9	9	0	0	0	270,095085	0,149393613
1692	269,2485708	34	17	2	0	0	0	270,25588	0,121449098
1704	270,0441279	13	11	5	1	1	0	271,051445	0,150345776
1706	270,06189	13	11	7	1	0	0	271,069204	0,138857041
1709	270,0982813	17	12	6	1	0	0	271,105589	0,115513495
1710	270,1710225	25	14	4	1	0	0	271,178359	0,222081503
1727	270,98603	9	6	10	0	0	1	271,993337	0,112551915
1729	270,9917857	8	10	7	0	1	0	271,999076	0,05092405
1730	270,9945514	9	9	4	2	1	1	272,002066	0,878614679
1731	271,0128627	12	7	9	0	1	0	272,020206	0,246482705
1732	271,022404	13	7	9	0	0	1	272,029722	0,153123849
1733	271,0459123	12	11	8	0	0	0	272,05322	0,115109636
1734	271,0492743	16	8	8	0	1	0	272,056591	0,148312495
1735	271,05714	12	10	7	2	0	0	272,064453	0,134657936
1736	271,061168	12	15	5	0	0	0	272,068475	0,112520715
1738	271,06586	12	13	1	4	1	0	272,073182	0,167855857
1739	271,0717329	16	6	6	4	1	0	272,079057	0,175599245
1740	271,07649	12	19	2	0	0	0	272,08373	-0,13464836
1741	271,0822867	16	12	7	0	0	0	272,089605	0,154196698
1742	271,0935283	16	11	6	2	0	0	272,100838	0,122466944
1743	271,1034213	20	9	9	0	0	0	272,110735	0,137216988
1744	271,10476	16	10	5	4	0	0	272,112071	0,127257063
1745	271,1186729	20	13	6	0	0	0	272,12599	0,149749899
1746	271,1550563	24	14	5	0	0	0	272,162375	0,155630487
1747	271,1662967	24	13	4	2	0	0	272,173608	0,128334516
1748	271,2278364	32	16	3	0	0	0	272,235145	0,11835067
1750	271,9903467	11	6	7	1	2	0	272,997696	0,267656487
1752	272,0234043	11	10	6	1	1	0	273,03071	0,107343693
1754	272,0411567	11	10	8	1	0	0	273,048469	0,131597718
1756	272,059745	15	11	5	1	1	0	273,067095	0,270161174
1757	272,0775348	15	11	7	1	0	0	273,084854	0,156940533
1758	272,0823155	15	9	3	5	1	0	273,089561	-0,113936121
1760	272,0887765	15	10	6	3	0	0	273,096087	0,1249592
1761	272,108103	15	19	1	1	0	0	273,115364	-0,056962658
1762	272,1139033	19	12	6	1	0	0	273,121239	0,217555907
1764	272,1503117	23	13	5	1	0	0	273,157624	0,131544936
1765	272,1615617	23	12	4	3	0	0	273,168857	0,069076612
1767	272,1866972	27	14	4	1	0	0	273,194009	0,129690377
1769	272,947645	7	5	9	0	1	1	273,954843	-0,287601025
1770	272,9921383	10	6	10	0	1	0	273,999471	0,205866692
1771	273,0017749	11	6	10	0	0	1	274,008987	-0,235895958
1772	273,007411	10	10	7	0	1	0	274,014726	0,141021793
1773	273,0102063	11	9	4	2	1	1	274,017716	0,854179791
1774	273,0227661	10	14	4	0	1	0	274,029981	-0,225622261
1775	273,0251722	10	10	9	0	0	0	274,032485	0,132954756
1776	273,028527	14	7	9	0	1	0	274,035856	0,192287562
1777	273,0380585	15	7	9	0	0	1	274,045372	0,135512226
1778	273,0404218	10	14	6	0	0	0	274,04774	0,152724616
1779	273,0437905	14	11	6	0	1	0	274,051111	0,161146287
1781	273,0591467	14	15	3	0	1	0	274,066366	-0,209478469
1782	273,0615622	14	11	8	0	0	0	274,06887	0,114626153
1783	273,0727961	14	10	7	2	0	0	274,080103	0,111325614
1784	273,0746575	19	8	8	0	0	1	274,081757	-0,648174812
1785	273,076925	14	15	5	0	0	0	274,084125	-0,280140921
1788	273,0880577	14	14	4	2	0	0	274,095358	0,087151369
1789	273,0921228	14	19	2	0	0	0	274,09938	-0,070672128
1791	273,109174	18	11	6	2	0	0	274,116488	0,137307709
1793	273,1343493	22	13	6	0	0	0	274,14164	0,051989064
1795	273,1707206	26	14	5	0	0	0	274,178025	0,102133922
1797	273,9518625	9	5	6	1	3	0	274,959202	0,229967356
1798	273,9963187	9	8	4	3	2	0	275,003449	-0,533584096
1801	274,0251902	9	7	5	5	1	0	275,032441	-0,093787007
1802	274,0390503	13	10	6	1	1	0	275,04636	0,121150602
1804	274,0568064	13	10	8	1	0	0	275,064119	0,131724498
1806	274,060015	17	7	8	1	1	0	275,06749	0,724293386
1807	274,0615765	13	8	4	5	1	0	275,068826	-0,098518015
1810	274,0720033	13	14	5	1	0	0	275,079374	0,343705182
1812	274,0931876	17	11	7	1	0	0	275,100504	0,145570908
1816	274,0979631	17	9	3	5	1	0	275,105211	-0,104342267
1819	274,1044175	17	10	6	3	0	0	275,111737	0,156874499
1821	274,1296	21	12	6	1	0	0	275,136889	0,045598868
1822	274,1407991	21	11	5	3	0	0	275,148122	0,169256062
1823	274,1482128	25	13	3	1	1	0	275,155515	0,093744903
1826	274,9632962	9	5	9	0	1	1	275,970493	-0,289856952
1827	274,9721058	12	6	6	0	3	0	275,979603	0,802626224
1828	274,98107	12	9	0	2	4	0	275,988332	-0,052730905
1829	274,9894738	9	8	5	2	1	1	275,996981	0,838940499
1830	275,0077969	12	6	10	0	1	0	276,015121	0,173085972
1831	275,0173219	13	6	10	0	0	1	276,024637	0,140354776
1832	275,0184913	9	7	6	4	0	1	276,025973	0,746131091
1839	275,05392	17	7	9	0	0	1	276,061022	-0,634421464
1841	275,0552608	16	6	8	2	1	0	276,062739	0,733306651
1850	275,0884766	16	10	7	2	0	0	276,095753	-0,000363519
1851	275,089355	20	11	2	2	2	0	276,09662	-0,0418046
1861	275,100545	20	10	1	4	2	0	276,107853	0,114503577
1865	275,1036598	16	14	4	2	0	0	276,111008	0,260628962
1866	275,1077784	16	19	2	0	0	0	276,11503	-0,09050999
1867	275,1135954	20	12	7	0	0	0	276,120905	0,120313923
1869	275,1248202	20	11	6	2	0	0	276,132138	0,15011366
1871	276,0183069	11	9	7	1	1	0	277,025625	0,150714618
1874	276,0294533	11	8	6	3	1	0	277,036858	0,464442975
1875	276,0408448	11	7	5	5	1	0	277,048091	-0,109766377
1876	276,0547091	15	10	6	1	1	0	277,06201	0,088388269
1881	276,0724654	15	10	8	1	0	0	277,079769	0,098162623
1882	276,0772448	15	8	4	5	1	0	277,084476	-0,164084539
1883	276,08775	15	14	5	1	0	0	277,095024	-0,009055092
1892	276,1088343	19	11	7	1	0	0	277,116154	0,156460018
1894	276,1201167	19	10	6	3	0	0	277,127387	-0,022453996
1898	276,9514143	10	5	7	0	3	0	277,958868	0,639823007
1900	276,9877458	14	6	6	0	3	0	277,995253	0,832888138
1901	276,9885314	6	6	7	4	1	0	277,995722	-0,310121239
1902	276,9967062	14	9	0	2	4	0	278,003982	-0,002527106
1903	277,0023355	10	9	8	0	1	0	278,009641	0,104692247
1905	277,0234558	14	6	10	0	1	0	278,030771	0,139699342
1908	277,0329725	15	6	10	0	0	1	278,040287	0,137167769
1911	277,0356	10	13	7	0	0	0	278,042655	-0,799536872
1914	277,0441671	10	16	1	2	1	0	278,051384	-0,215128199
1916	277,0564704	14	10	9	0	0	0	278,063785	0,137517073
1919	277,07192	14	14	6	0	0	0	278,07904	-0,564835615
1921	277,0750316	18	11	6	0	1	0	278,082411	0,37137941
1922	277,0829367	14	13	5	2	0	0	278,090273	0,215819811
1923	277,08639	18	10	5	2	1	0	278,093644	-0,081202118
1924	277,0928761	18	11	8	0	0	0	278,10017	0,062794826
1927	277,111615	22	12	5	0	1	0	278,118796	-0,344626597
1928	277,1193438	18	14	4	2	0	0	278,126658	0,136042451
1929	277,1227258	22	11	4	2	1	0	278,130029	0,096347195
1930	277,1292204	22	12	7	0	0	0	278,136555	0,209649447
1931	277,1557067	22	15	3	2	0	0	278,163043	0,215763146
1932	277,1842468	30	14	3	0	1	0	278,191566	0,154049135
1933	278,0339705	13	9	7	1	1	0	279,041275	0,100707108
1936	278,04204	9	11	6	3	0	0	279,049137	-0,645586242
1937	278,0460957	17	9	1	3	3	0	279,053375	0,010070272
1938	278,056512	13	7	5	5	1	0	279,063741	-0,170828612
1941	278,0669768	13	13	6	1	0	0	279,074289	0,128386318
1944	278,0880998	17	10	8	1	0	0	279,095419	0,153548439
1946	278,1244768	21	11	7	1	0	0	279,131804	0,182292445
1947	278,12595	17	12	3	5	0	0	279,13314	-0,31101027
1948	278,1397495	21	15	4	1	0	0	279,147059	0,118645379
1950	278,9792006	8	12	4	0	2	0	279,986402	-0,269195768
1953	279,03589	12	9	10	0	0	0	280,04305	-0,417509191
1954	279,0372196	8	10	6	4	0	0	280,044386	-0,394571174
1956	279,0414681	16	8	1	4	3	0	280,048624	-0,432194014
1957	279,0486219	12	17	2	0	1	0	280,055801	-0,349043236
1961	279,0545471	16	10	7	0	1	0	280,061676	-0,528929127
1962	279,0721215	16	10	9	0	0	0	280,079435	0,132582197
1964	279,0907504	20	11	6	0	1	0	280,098061	0,122182465
1965	279,098755	16	13	5	2	0	0	280,105923	-0,388751437
1966	279,1085096	20	11	8	0	0	0	280,11582	0,121458124
1967	279,123763	20	15	5	0	0	0	280,131075	0,127183709
1968	279,144893	24	12	7	0	0	0	280,152205	0,127174082
1969	279,1635227	28	13	4	0	1	0	280,170831	0,113911718
1970	279,2329271	32	18	2	0	0	0	280,24023	0,094544715
1975	280,06736	15	9	9	1	0	0	281,074684	0,169602027
1976	280,0826219	15	13	6	1	0	0	281,089939	0,144957205
1978	280,1037629	19	10	8	1	0	0	281,111069	0,105675113
1980	280,9285326	10	4	6	0	4	0	281,936024	0,764962653
1981	280,937453	7	3	11	0	1	1	281,944673	-0,201112421
1983	280,961695	10	8	5	0	3	0	281,969038	0,236687012
1984	280,9738091	11	4	10	0	1	1	281,981058	-0,098229806
1985	280,983396	12	4	10	0	0	2	281,990574	-0,350554645
1986	280,991775	14	8	1	2	4	0	281,998897	-0,54983846
1987	280,9948389	10	12	4	0	2	0	282,002052	-0,225626971
1989	281,0302825	10	12	8	0	0	0	282,03757	0,039141688
1990	281,0336468	14	9	8	0	1	0	282,040941	0,062981778
1992	281,0513884	14	9	10	0	0	0	282,0587	0,124888177
1993	281,052895	10	10	6	4	0	0	282,060036	-0,482115885
1994	281,0666397	14	13	7	0	0	0	282,073955	0,138045535
1995	281,0700135	18	10	7	0	1	0	282,077326	0,12808195
1997	281,0877796	18	10	9	0	0	0	282,095085	0,102814847
1998	281,1030867	18	14	6	0	0	0	282,11034	-0,082532007
1999	281,1063929	22	11	6	0	1	0	282,113711	0,147986652
2000	281,1241538	22	11	8	0	0	0	282,13147	0,141218724
2001	281,1394089	22	15	5	0	0	0	282,146725	0,140855366
2002	281,175844	26	16	4	0	0	0	282,18311	-0,037343181
2003	281,2485815	34	18	2	0	0	0	282,25588	0,078222611
2005	281,969055	10	3	10	1	1	1	282,976307	-0,086888975
2008	282,0474916	17	9	5	1	2	0	283,054816	0,169829526
2009	282,0619006	13	12	7	1	0	0	283,069204	0,095369128
2010	282,0652544	17	9	7	1	1	0	283,072575	0,156346776
2011	282,0731413	13	11	6	3	0	0	283,080437	0,068067448
2012	282,0830239	17	9	9	1	0	0	283,090334	0,119113854
2013	282,0843526	13	10	5	5	0	0	283,09167	0,14499207
2015	282,0982746	17	13	6	1	0	0	283,105589	0,134350325
2016	282,20736	29	16	3	1	0	0	283,214744	0,380925427
2020	282,9531177	9	3	11	0	1	1	283,960323	-0,251631855
2022	282,9626344	10	3	11	0	0	2	283,969839	-0,254097218
2024	282,99456	9	10	4	2	1	1	284,002066	0,810968995
2026	283,0281608	12	12	6	0	1	0	284,035461	0,083737243
2028	283,0393788	12	11	5	2	1	0	284,046694	0,136730072
2029	283,04581	12	12	8	0	0	0	284,05322	0,471654878
2030	283,0492708	16	9	8	0	1	0	284,056591	0,154390058
2031	283,0670419	16	9	10	0	0	0	284,07435	0,111634319
2033	283,0822664	16	13	7	0	0	0	284,089605	0,219370811
2034	283,0856463	20	10	7	0	1	0	284,092976	0,187928956
2036	283,103425	20	10	9	0	0	0	284,110735	0,118331299
2037	283,1047797	16	11	5	4	0	0	284,112071	0,052277462
2038	283,1104368	21	14	4	0	0	1	284,117747	0,119034806
2039	283,1186721	20	14	6	0	0	0	284,12599	0,146228412
2040	283,1372678	24	15	3	0	1	0	284,144616	0,253233996
2041	283,155064	24	15	5	0	0	0	284,162375	0,121841352
2042	283,1662881	24	14	4	2	0	0	284,173608	0,153266809
2043	283,191485	28	16	4	0	0	0	284,19876	-0,005296769
2044	283,2642225	36	18	2	0	0	0	284,27153	0,109438447
2048	283,99037	11	7	7	1	2	0	284,997696	0,174301655
2049	284,017755	12	7	9	1	0	1	285,024971	-0,213014897
2050	284,0234255	11	11	6	1	1	0	285,03071	0,02816669
2052	284,0268286	15	8	6	1	2	0	285,034081	-0,084851146
2055	284,0445171	15	8	8	1	1	0	285,05184	0,163354649
2056	284,0524867	11	10	7	3	0	0	285,059702	-0,215453186
2057	284,0597847	15	12	5	1	1	0	285,067095	0,118989022
2059	284,0775469	15	12	7	1	0	0	285,084854	0,107717055
2061	284,1139249	19	13	6	1	0	0	285,121239	0,132341261
2062	284,1251604	19	12	5	3	0	0	285,132472	0,123537091
2063	284,1502943	23	14	5	1	0	0	285,157624	0,187224829
2065	284,18667	27	15	4	1	0	0	285,194009	0,21992582
2067	284,9234544	7	5	4	2	3	1	285,930558	-0,606830018
2076	284,939055	8	6	7	0	1	2	285,9466	0,94230588
2086	285,0017631	11	7	10	0	0	1	286,008987	-0,184560296
2087	285,0074162	10	11	7	0	1	0	286,014726	0,116839051
2088	285,0102138	11	10	4	2	1	1	286,017716	0,791900818
2089	285,01291	11	6	9	2	0	1	286,02022	0,117538522
2090	285,0227653	10	15	4	0	1	0	286,029981	-0,213316339
2091	285,0251694	10	11	9	0	0	0	286,032485	0,137180849
2092	285,0285381	14	8	9	0	1	0	286,035856	0,145248592
2093	285,0404283	10	15	6	0	0	0	286,04774	0,123491239
2096	285,0649177	18	9	8	0	1	0	286,072241	0,164173104
2097	285,0727633	14	11	7	2	0	0	286,080103	0,221697735
2098	285,0744435	19	9	8	0	0	1	286,081757	0,129790643
2101	285,1091631	18	12	6	2	0	0	286,116488	0,16975951
2103	285,1343341	22	14	6	0	0	0	286,14164	0,103109284
2104	285,170676	26	15	5	0	0	0	286,178025	0,254233649
2105	285,1819534	26	14	4	2	0	0	286,189258	0,098533574
2115	286,0252156	9	8	5	5	1	0	287,032441	-0,178655609
2116	286,0333193	14	7	9	1	0	1	287,040621	0,088101617
2117	286,0390692	13	11	6	1	1	0	287,04636	0,049993168
