ID	Mass	C1_1682_POS.asc	C1_1686_POS.asc	C1_1690_POS.asc	C1_1696_POS.asc	C1_1697_POS.asc	C1_1700_POS.asc	C1_1710_POS.asc	C1_1713_POS.asc	C1_1718_POS.asc	C1_1729_POS.asc	C1_1730_POS.asc	D4_1687_POS.asc	D4_1688_POS.asc	D4_1694_POS.asc	D4_1704_POS.asc	D4_1706_POS.asc	D4_1720_POS.asc	D4_1725_POS.asc	D4_1726_POS.asc	D4_1732_POS.asc	D4_1733_POS.asc	D4_1683_POS.asc	D4_1685_POS.asc	D4_1689_POS.asc	D4_1691_POS.asc	D4_1692_POS.asc	D4_1693_POS.asc	D4_1699_POS.asc	D4_1701_POS.asc	D4_1702_POS.asc	D4_1703_POS.asc	D4_1707_POS.asc	D4_1708_POS.asc	D4_1714_POS.asc	D4_1715_POS.asc	D4_1719_POS.asc	D4_1727_POS.asc	D4_1731_POS.asc	C2_1684_POS.asc	C2_1711_POS.asc	C2_1712_POS.asc	C2_1716_POS.asc	C2_1717_POS.asc	C2_1721_POS.asc	C2_1722_POS.asc	C2_1724_POS.asc	C2_1728_POS.asc	1723_POS_UNKNOWN.asc	D3_1695_POS.asc	D3_1698_POS.asc	D3_1709_POS.asc
12394	459.821846222	1	1	13502441	1	15072630	31078355	37161056	7302607.2	22850399	6054383.5	17868569	37125610	1	1	1	1	1	29241273	68452379	7457453.7	1	1	1	1	16257688	1	13391781	1	1	1	1	1	6692933.4	1	1	7003461.1	1	17874691	17328084	24961028	98519801	19775692	22764743	39377595	23507831	117938720	11877532	5924652.3	1	1	1
12395	459.862231778	1	8097402.9	1	1	1	1	6006304.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	24302754	1	10754149	1	13119846	1	8218226.8	16099630	1	1	1	22502336	1	23624962	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12396	459.894065	1	1	1	1	7077133.5	18273141	10248685	1	19607804	1	1	17489311	1	1	1	1	1	8025964.1	18020283	1	1	1	1	1	1	1	8842037.7	1	1	1	7682227.7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8421842.8	1	1	1	1	1
12397	459.925014833	1	8632877.4	7824237.7	1	1	1	1	1	1	1	1	10990463	1	1	1	1	1	1	1	1	1	8721770.5	1	1	1	11099566	38972164	1	1	26759356	1	6506971.4	1	1	1	11765145	1	1	1	1	1	1	12637776	8859187.7	8256236.3	1	1	1	1	1	1
12398	459.93428525	1	1	9346912.7	1	1	8685887.7	1	6384919.1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	14510159	1	13718538	1	1	13890961	1	1	1	1	1	1	1	1	1	1	1	8012157.5	14346876	1	1	1	1	1	1	1	1	1	1
12399	459.936125667	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8698992.8	1	1	1	1	1	1	1	1	1	1	8855538.1	1	1	1	8514689.9	1	1	6308687.8	1	1	1	8317029.4	1	1	1	1	1	1	9707230.5	1	1	1	1	1	1
12400	459.942846	9639328.1	9604120.4	1	14848838	10258120	1	1	1	1	1	9746008.6	1	1	1	1	1	1	1	1	7101969.4	1	1	1	1	1	1	1	17639814	8608250.2	1	26114169	1	8303347.7	1	1	1	1	1	9972524.8	1	1	1	1	1	1	1	6573579.6	17553532	15157646	25513592	1
12401	459.952699	16220562	11752460	1	35010357	24521914	1	1	9861881	17981100	1	35060298	1	8071785.4	1	6600853.1	1	1	8218668.3	16265581	1	7405388.7	1	1	1	1	1	1	1	1	1	117679210	12986536	10030818	10878774	1	6477802.8	23667957	1	17521440	1	24601190	1	1	1	1	1	26841087	28023918	43390342	74180209	1
12402	459.963819	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8043657.1	1	1	1	1	1	1	1	10090542	10083014	1	1	8474311.6	1	8427738.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9363049.2	1
12403	459.9721095	130587000	72427509	10536244	28450579	13541534	6894862.2	1	1	1	9529337.4	1	1	1	73856984	22494336	13758917	16105880	9396247	1	81293804	18044223	35185471	38956068	27713217	32163289	107061090	38109883	34446692	58440653	26239079	38875222	70896772	19811009	20206874	20826561	24434762	1	34331701	95168260	30902097	1	51770359	16994331	8654325.9	33739438	1	21411816	16641106	48674165	77612643	1
12404	459.981622367	345282920	180963310	35295017	104443650	61574287	47712002	12576609	83615944	13985413	29691369	51278365	10792773	29552712	92469196	56336502	103895480	39136649	23532301	1	94073311	29235513	26923830	172389400	17520315	142759370	29128530	74760876	13971801	204426180	58988629	294200390	121644150	56787632	78141195	31179955	113367100	1	67483687	264341240	57542470	15709765	115454950	57957392	37622248	107169440	33683827	107028450	39903300	168252780	387978840	33398058
12405	460.00214275	8477774	1	1	7027164	1	1	1	1	1	1	6742525.3	1	1	1	1	1	1	1	1	7559621.3	1	1	1	1	8703409.7	1	1	1	12344223	1	8111152.2	1	11093132	1	11437203	1	1	6146570.8	13069019	1	1	13979085	7184376.5	6753228.9	1	1	10131908	9496101.6	1	1	1
12406	460.017816857	26241336	1	6693116.7	1	1	1	1	1	1	1	1	10918175	8226336.5	10903453	12428368	1	1	1	1	6603696.5	1	1	11085808	9968806.4	9436574.8	1	1	1	10399625	6429203.5	1	9541167.6	10130034	1	10654330	11675645	1	1	68646598	19003163	1	23670711	1	1	1	1	1	7441934.2	1	15223363	1
12407	460.02682525	16455979	1	1	1	1	7861960.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	13423138	1	1	8309778.5	1	1	1	1	1	1	7489512.6	1	1	1	1	7976924.2	23989675	1	1	1	1	15649096	1	1
12408	460.03883097	11952412	7062436.7	1	16170651	10075197	12805815	6468356.1	8003176.9	1	1	8854465.2	1	7203847.5	57390978	1	8886135.5	15011115	8383695.9	1	8241555.7	1	1	7417302.9	1	60872069	9252085.3	11397714	1	25742185	14870509	9335300.3	17395722	1	8418228	7788377.6	39935962	1	9330648.1	12973737	12264194	1	11271579	1	1	8135763.2	1	7866775.7	1	11034941	67700276	1
12409	460.059857077	1	1	8135882.3	7567989.7	11353119	11655836	1	1	1	1	11247007	16878836	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7311814.9	1	1	1	1	1	1	1	9529275	1	9455336.5	1	1	1	6945664.7	10900536	7443228	1	1	7056171.2	1	1
12410	460.072295538	1	8613755.6	9798331.4	1	1	1	1	12500018	1	1	1	1	1	118777690	1	14874961	1	1	7769293.3	1	1	1	11026352	1	8230234.5	1	1	1	14674742	1	18460635	25795531	1	1	1	1	1	1	15301242	1	1	1	1	1	1	1	1	1	1	16442908	1
12411	460.0751776	7658729.5	11887480	10826423	8675930.4	8928264.8	8852103.5	7302346.5	10159149	7633926.9	7356750.2	1	15838436	7817183.7	1	10920977	1	7348973.4	1	1	1	1	1	1	1	17913174	18919098	20830745	1	1	16171948	8251351.4	1	7783435.9	10093180	1	14855069	1	14389158	1	1	1	1	8331684.9	1	1	1	1	1	1	14112282	1
12412	460.086068167	22868187	19026795	1	7716422.5	1	9635450.6	1	1	1	6184509.2	1	1	1	1	7088132.7	1	1	1	1	8786776	7862001	1	12952481	8625792.7	1	24895144	15781384	7996125.4	12855073	10200728	10450890	10646452	1	1	1	8770186.4	1	8340887	11210343	1	6545103.3	1	8745880.6	6476637.1	1	1	1	1	10312469	1	1
12413	460.091697333	1	9286499	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10207895	34158259	1	1	1	1	1	1	1	1	1	1	1	1	1	11419121	15352932	1	1	66365560	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12414	460.095715875	1	1	9966237.9	19703350	20400108	8956013.1	12812969	1	11779562	7211818.9	6263144.4	58143951	1	1	9090042.5	1	1	7212689.6	9317036.8	8254796.3	1	1	1	8056444	10320187	22177434	1	8102611.7	8200977.2	7699844.8	1	1	10642408	1	1	1	1	9033097.9	1	13422270	7740868.6	10417992	9122189.7	12852560	8382985.1	8425204.2	1	5886365.8	7989516.2	10993163	1
12415	460.111424222	51931320	13492043	28247692	26283546	23409620	11199065	12137104	11290611	1	16711954	15648079	36654270	41271223	76449572	26661866	18252068	19916211	23448194	14659225	17478455	16189151	1	30317444	8366194.3	42566951	33937023	71238112	17669312	39357179	28357482	14923691	33454979	14635469	16801350	16851944	29008737	1	14409075	30355013	130506410	1	15874867	1	14930235	1	18789603	12042048	10952070	33352960	123426300	65315984
12416	460.120531667	30716075	17710912	1	13984264	6277319.7	7867725.7	6829183.6	1	1	1	6291776.6	1	1	8026393.2	8280543.2	1	7202979.9	1	1	9304364.3	6057176.9	1	1	18077293	1	36370032	9197522.8	8147638	14622445	1	21306272	18680179	7576254.9	6868023.9	14125018	1	1	10413413	12241976	1	1	14846758	6059378.3	9134381.9	16172519	6952663.9	1	1	1	13273082	1
12417	460.131962333	12541084	1	10778227	8843254.1	1	6627901.5	1	1	1	1	6884142.3	1	1	1	1	1	6265488.9	9796714.9	10574973	14311710	1	1	1	1	15605006	1	1	1	8208860.7	9819970.6	1	1	1	1	9150919.6	1	1	10197847	6976040	1	9975195.7	1	1	1	6862805.6	19720908	1	1	1	1	1
12418	460.137472	1	33636140	1	1	1	1	1	1	1	1	1	8897699.3	1	1	1	6253316.6	1	1	1	1	1	12268710	1	7430756.2	1	1	7796150.9	18732194	1	1	1	1	1	6504476.9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	22155498	1	25054320
12419	460.1429865	1	14676773	1	8396768.7	13399975	8879151	6166619.8	1	1	1	11904797	7919260.9	1	1	6671816.5	1	1	1	8254574.6	16148749	1	1	10416991	9529952.7	10352385	18701900	8484270.5	1	1	1	1	6325833.7	6584471.4	1	1	1	1	13252936	7856152	23874181	23708047	17740038	8998743.3	13213969	21017032	9539264.1	1	7617369.8	1	11898347	1
12420	460.153752462	1	13265688	1	11686350	7819670.8	1	1	1	1	1	1	7568018.1	1	7074028.3	1	1	6726252.8	1	1	9120513	1	1	1	1	8019185.2	15501882	1	17992846	1	1	1	1	1	1	1	1	14831681	1	1	1	1	1	1	1	1	1	1	5927688.9	8566491.5	1	1
12421	460.168277125	1	10043142	1	8811443.7	10888578	14803471	9785397.3	1	10818951	8530614.6	8375540.7	21811331	1	1	12202924	1	1	11080772	9491533	9469165.8	1	1	1	8213586.3	9547999.3	15835682	17642887	1	1	11847424	1	1	7217515.5	7751152.3	9045391.8	9101055.6	1	8081699.6	6804981.2	8222823.1	38758771	9830113.4	8469818	11156721	7724967	21487780	1	6546228.5	1	1	1
12422	460.190382571	11194443	7239402.9	1	1	1	1	1	1	1	1	1	1	1	10099390	1	101400770	1	1	1	1	1	1	1	1	1	1	1	1	1	1	16830282	7215603.6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6149089.5	1	1	1	1
12423	460.21864313	28606499	36656841	66670089	38169945	31646521	39669197	11845092	21922622	20744514	22342754	39680165	19590223	34531134	13650585	7478134.2	25178277	14065665	18281997	13807370	1	1	1	25748231	24663606	32724127	25034193	32657720	29507649	28074585	19787429	19853096	7889085.4	18241811	13203875	26733378	10443947	22225926	26923744	7674799.4	11578411	10688314	14141083	12809472	8631467.7	13165922	10733165	1	10958570	27006117	10146740	1
12424	460.225260667	27080731	114075330	1	8410444.2	1	1	1	1	1	1	1	1	1	6557072.9	1	1	1	27815431	1	24911012	7982225.3	48206420	1	11677235	1	1	15373102	102298680	17046094	1	1	7009968.4	1	1	14577976	1	1	1	1	1	1	1	1	1	1	1	7034553.2	1	22553759	11297199	25082887
12425	460.242094	1	1	1	1	1	1	1	1	1	1	1	1	14760739	1	1	1	1	1	1	1	1	1	1	6469673.2	1	1	1	1	14604852	1	16192778	1	10470634	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11116689	1	1
12426	460.264849938	11778532	1	1	1	16463607	11865487	1	1	1	8265239.9	23245916	11482142	9265162.1	64366173	11648836	1	1	1	18037197	1	6100598	1	6981842	1	10968163	13374854	62202095	1	9554450.6	7145552.9	7589615.3	9733735.9	1	6392669.9	52248314	12504669	1	9716382.9	10820976	14340595	28233990	20515418	1	9383022.6	6772517.2	1	1	6713510.9	17520765	18048402	1
12427	460.280380429	50227150	1	1	1	9353951.2	10187643	1	1	1	1	1	1	17187576	1	7839539	1	30685084	1	1	1	1	1	1	1	1	11829612	1	78869496	1	1	1	1	35158184	1	1	1	25510862	1	1	21949920	1	20015684	1	1	1	1	7567476.5	1	1	9878919.4	1
12428	460.387684625	67262266	305284600	59284796	70978602	50526788	184356080	20690132	43144742	89754715	44355403	1	30505886	56147583	13497278	30799550	62164959	54682346	25353558	9544486.7	14726098	9051682	343802300	29334084	114800090	40356806	13300926	45473838	207864700	133048660	58707313	201785940	65974660	46467052	84516001	64093754	27905423	1	9860597.1	59323589	31141215	14395002	51771819	90739262	11949515	14510209	135124910	1	77393395	14138389	99661114	27340612
12429	460.776200667	1	1	36137826	1	1	9233132.6	1	1	14251590	6646473.1	1	1	1	1	1	1	1	1	8017693.8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7116029.1	1	1	1	1	1
12430	460.793994	1	1	13713227	1	1	6864085.6	1	7286145.8	1	1	1	1	1	1	1	22453761	1	1	1	1	1	1	41023595	1	1	9355300.5	14202282	1	1	6547080	1	11805329	1	1	1	11239135	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12431	460.823561333	1	1	33080104	1	9391049.1	15974062	1	17098575	13297156	7750780.3	8435427	1	1	1	1	8967645.3	1	1	1	1	1	1	9850439.9	1	13014421	1	1	1	1	1	1	1	1	1	1	1	1	10279827	8810085.4	1	1	6335550.2	1	1	1	7783879.1	12201444	1	1	1	1
12432	460.895489333	1	1	1	1	1	35459662	22373790	1	1	1	1	11169159	1	1	1	1	1	13610797	26970748	1	1	1	1	1	1	1	7524102.9	1	1	1	1	1	1	1	1	1	1	6297903.6	1	14333687	76617270	9448151.1	15025140	33102114	10517202	42423670	1	1	7081055.8	1	1
12433	460.92378525	1	1	1	1	1	1	1	6076328.6	1	1	12628545	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7268823.7	1	17338902	10501806	1	1	8386476.2	12286295	6119529.2	1	1	1	1
12434	460.950272889	1	1	1	1	1	1	9561413.5	1	1	1	1	1	1	1	1	1	1	10162418	1	1	1	1	1	7243927.1	1	1	1	1	1	1	1	1	6333455.8	1	1	1	1	8451809.8	1	1	1	1	8671668.3	18680024	1	7643960.9	1	1	7626800.1	1	1
12435	460.954706857	1	1	1	1	1	1	1	1	1	1	1	1	1	7428825.1	1	7752515	1	1	1	1	1	1	16887726	1	1	1	1	1	1	6797664.1	6680214.9	1	1	1	1	1	1	1	1	1	1	6542977.7	1	1	1	1	1	1	1	14741406	1
12436	460.9659675	1	1	364239480	1	1	1	25407788	6573153.3	1	1	1	316027200	22612970	1	640990280	15642933	1	1	1	1	41687696	123010970	194473890	469496970	538325210	27822345	1	24535242	1	1	1	1	1	133703980	1	1	1	1	30697885	1	1	52428402	8654755.1	1	1	1	1	1	1	138056600	247515270
12437	460.974742966	21571591	11517224	1	12141577	6441196.1	6692837.7	1	9123410.1	5973301.9	7252608.3	1	1	1	13189054	1	6539307.5	14218013	1	1	14264019	1	1	11496343	1	1	23338234	11520650	9335488.4	10541526	11882299	9900413.6	13742400	9206757.5	1	9076133.1	8356011.4	1	7087552.7	14730640	7817878.4	1	1	8173464	1	1	1	1	1	10210842	13835151	1
12438	460.984820757	50232313	25662236	9795169.4	18467831	10021086	8265175.9	1	13166145	9641254.4	8217457.9	10784225	1	1	13989553	13156403	16505119	9979660.6	1	1	15936711	1	1	22761354	7617667.5	19206340	1	11560057	1	27856325	8848677.3	40802162	17876270	9667538.5	14129422	8418966.1	18313626	1	12023218	38470018	9171592.2	1	17917527	8646541	1	18234713	1	15359774	6543493.4	25766418	52024199	1
12439	461.027222889	8584126.3	1	12261932	1	1	1	1	1	1	6602537	1	1	1	1	7027972.1	1	1	1	1	1	1	13776739	1	1	1	1	1	1	1	1	1	1	1	1	8037458.5	1	1	1	23851335	9250901.4	1	14348826	1	1	1	1	1	1	1	1	1
12440	461.04437019	1	1	6941719.9	1	9943686.1	73443721	20536493	1	8420564.1	1	1	24623337	1	1	1	1	1	16206475	16703924	1	1	1	11791173	1	1	8078982.7	18624539	1	1	7430840	1	1	10131307	1	1	1	1	6448732.7	1	11669568	19187083	1	10573895	15943257	7073544.8	9325774.3	1	1	7560158	1	1
12441	461.096406632	9284445.1	24484499	1	1	1	1	6108248.7	1	1	1	1	11618482	1	40436254	1	1	1	1	7631725	1	1	1	9360134.7	1	10160178	12780595	13592520	1	1	9838681.1	1	1	1	6863970.7	12585445	8459483.3	1	1	1	1	11167568	1	8649482.8	1	1	1	1	6092000.6	7742384.5	12493621	1
12442	461.102269385	8210260.4	10214540	11210192	8973601.5	1	1	7589967.9	1	10037379	1	8873252.3	17346731	7463245	1	11860402	1	1	9285193.7	1	6410028.9	1	1	1	16047168	25454635	11253289	1	1	1	10809423	1	7711059.7	17885187	1	29318620	1	1	11747852	1	1	7094214.6	8817325.6	1	7248396.2	1	7025292.7	1	7878618.5	7506860.9	1	1
12443	461.109307333	12175178	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6743691.8	1	1	1	1	1	7849749.3	1	1	1	9951772.7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6981028.7	1	1	10374831	1	1	1	1	1	1
12444	461.11477275	11265346	1	6943424.4	1	1	7412523.5	6238265	6049129.1	1	1	1	8444573	9840959.1	12320774	1	1	8474676.3	6627901.9	1	1	1	1	9689842.2	1	9247769.8	8283155.8	14409642	1	8349437.4	1	7105230.9	7057724.5	6638316.8	1	6692807.2	1	1	1	7419852.9	28901865	8972600.8	6889372.9	1	1	1	1	1	1	1	21826344	1
12445	461.139252542	10497825	15049309	7861667.2	11961057	21414394	20424970	11128851	13663039	12843089	19405423	12610794	14238851	35478306	8067045.4	13039498	1	28362252	28297763	12753202	18648059	12554775	34817785	13101781	15554603	12137466	27926507	12921731	129949690	15124696	11516938	25064113	17950734	26170050	14744608	20353442	20732052	18219712	15207898	19739817	15206859	14020381	15713401	19910361	11970521	16204935	19530851	19915362	21497250	16435596	1	1
12446	461.16205925	113038080	28758593	30173574	45799093	10334681	9567467.3	7144429.5	1	7419441	1	1	1	10991368	22806983	32723824	21871693	17940966	13162506	6907667.6	20234207	16632327	21960419	1	27864094	10317277	49375173	30546782	21648352	22713524	20880352	41844372	8814562.6	11897499	1	27193726	17321068	1	16615866	16008329	1	26249475	1	11377343	1	18725992	6480968.2	15151687	26730882	12771704	23550725	1
12447	461.225787333	45384358	26567154	1	6935617.5	12131706	6711444.8	1	7827628.8	9269208.1	1	1	1	1	1	11055913	1	10355581	1	1	11010443	1	36621991	1	9908217.4	1	81561435	10925304	13168533	17616978	11080556	14821445	16231276	10922538	7950747.9	9435929.8	7630593.6	1	21054303	1	1	1	1	1	1	1	1	1	14489892	7333183.6	14922453	1
12448	461.241408231	20125329	39342559	7733026.9	1	8965987.9	1	6753388	9444500.5	1	1	1	15233046	1	13369695	1	19834351	9144674	13156787	1	1	1	18043544	14602844	1	1	13833026	7764190.5	1	34185274	8399693.6	14720561	1	1	15859586	1	26049509	1	1	41201689	1	1	7778278.5	18479715	1	1	11900399	7742181.8	1	7989554.9	1	1
12449	461.3909165	17342910	81350949	14828650	18172182	16254089	43470776	8341113.4	10470810	25287412	15143116	1	8937333.9	13925374	1	1	15781693	14910569	8512270.7	1	1	1	90496521	8635306.1	30882714	11230898	1	13735918	54189774	35959634	15463993	53802357	16156727	10756357	20373148	15162901	9609957.4	1	1	16643910	9691540.5	1	13956111	24058293	1	1	33659718	1	19408431	1	24772187	1
12450	461.6372165	1	1	38260536	1	1	31596142	24424678	1	25308575	1	1	36699756	1	1	1	1	1	1	97224332	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11263286	1	25354796	1	1	1	1	1
12451	461.6407125	1	1	50497331	1	11939608	1	1	37958134	1	20858155	1	1	1	1	7257952.6	47243794	12640968	1	1	6101866	1	1	21429378	1	29603178	9539755.3	24394843	1	1	9973352.7	1	14123107	1	1	1	9669945.3	1	12610325	10757603	9854814.4	1	9031846.2	1	1	1	1	11299323	1	1	1	1
12452	461.650178737	1	1	51558184	1	10685707	18417244	1	52717029	20469131	12982044	7298486.8	1	1	1	1	38257159	6866615	1	6702073.7	1	1	1	27976823	1	24792413	1	11516491	1	1	1	1	7452754.2	1	1	1	7285290.3	1	1	7811542.3	1	1	1	1	1	8866768.3	6936605.7	11741425	1	1	1	1
12453	461.775525667	1	1	1	1	1	16817587	1	1	6572255.1	5989450.1	8364778.8	1	1	1	1	1	1	1	1	1	1	1	13496290	1	9194679.9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12454	461.7894468	1	1	1	10828350	12418109	20512160	18925549	1	10235082	1	35016406	13745095	14002219	1	1	1	1	35994454	23465403	7538341.6	1	1	1	1	1	1	7444841.4	1	1	1	1	1	11999809	1	1	1	1	11211843	27356432	14963876	138605100	16911823	21195748	24257637	26408209	91976062	19010372	12520416	13270863	1	1
12455	461.798732125	1	1	6887535.1	1	1	15474067	13233119	1	6660415.3	1	18756807	8587198.2	1	1	1	9205587.8	1	8191818.2	21795248	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	10323202	1	107762210	1	7201753.9	7347288.9	9588996.4	32047475	9241144	1	1	1	1
12456	461.818867	1	1	12350547	1	13201936	20078968	20358078	1	15783073	1	12994215	24733095	1	1	1	1	1	18868021	39842195	1	1	1	1	1	11009662	1	1	1	1	1	1	1	1	1	1	1	1	14475800	7268581.5	17217152	62927367	17031587	11565506	22690878	17655017	74731869	7768865	1	1	1	1
12457	461.873139	1	1	1	1	1	9957679.1	1	1	1	1	13393486	1	35008456	1	1	1	1	1	1	1	1	48843833	11668332	1	1	1	1	1	1	1	1	1	1	1	1	1	77885975	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12458	461.882735667	1	1	1	1	1	6800930.2	1	1	1	1	10861119	1	18704317	1	1	1	1	1	1	1	1	21834800	1	1	1	1	1	1	1	1	1	1	1	1	1	1	32462350	1	1	1	9796539.5	1	1	1	1	1	1	1	1	1	1
12459	461.889324	13548282	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9612361.5	6647448.7	1	1	6716301.1	6287254.1	6557953	1	1	1	11190401	1	1	1	1	1	1	6406924.3	7776969.3	1	1	1	1
12460	461.891082333	1	1	1	1	1	14144278	6515526.7	1	11045436	1	8134194.6	10659160	1	1	1	1	1	1	10015792	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12461	461.898881059	13139693	1	1	7752054.6	8494490	1	6574903.7	9160258.2	1	1	1	1	9743785.9	1	1	1	1	7483100.8	1	1	1	1	1	1	1	1	1	1	10051130	6455431.7	11936497	1	1	10570631	1	8903038.5	1	1	16562292	1	1	8117551.2	1	8604112	1	9389312.8	15518910	1	1	1	1
12462	461.922485429	1	1	9169362.7	1	1	1	1	1	1	1	1	1	1	1	9351591.6	1	1	1	1	1	1	1	7102769.5	10023527	1	7998164.4	11028625	1	1	1	1	1	1	1	1	6803797	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12463	461.969852	18454151	11095121	41546136	18774260	1	1	1	1	60548046	1	1	41872643	12256085	12072343	83585012	1	1	38486668	1	10506165	11378639	17342428	25473785	67244620	71224248	14155396	15419971	1	14718923	7844353.3	8007319.4	8692725.2	1	20301595	1	6755332	1	7765056.7	14545934	1	1	1	1	1	6161434.4	1	1	1	7080622.4	18767015	31869879
12464	461.975470667	1	1	263132560	1	1	1	1	1	1	1	1	54557948	1	1	40853485	1	1	1	1	1	1	43506646	1	36895304	27257775	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12465	461.97957529	43503224	20776517	9215369	13656292	9194273.6	7470238.8	1	11891643	1	1	9686436.3	1	1	13847946	1	16590972	5955217.4	1	1	13220778	1	1	24877804	1	1	7263859.7	12184628	1	25823164	8219636.1	37264011	20972004	9236202.4	1	1	14490355	1	10981941	35726336	7744951.6	1	13680312	6389765.7	1	14640653	6545573	17050202	1	22929062	52299935	1
12466	462.015204	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9330267	1	1	1	1	1	1	1	1	7867385.9	1	13917059	14606767	1	1	1	8902353.8	1	1	1	1	12062669	1	1	1	1	1	1	1	1	1	1	1	1
12467	462.032875667	1	1	1	1	1	1	1	1	1	1	1	1	1	14938435	1	1	1	1	1	15930212	1	1	1	1	1	1	1	1	60759912	7334796.6	1	1	1	1	1	7491222.3	1	6888167.8	1	1	1	1	1	1	1	1	1	1	1	1	1
12468	462.044146667	6985242.9	15886837	9977658.1	1	1	1	1	1	1	1	1	28366001	18908925	1	1	24473135	1	10591802	12243038	1	1	1	1	1	43696981	1	25800139	17387451	1	1	1	1	1	1	1	1	1	1	1	1	1	7605851.4	1	1	1	9020505.8	7494409.6	1	12820076	1	1
12469	462.054113375	1	1	1	10653786	1	1	1	1	1	1	1	1	20595442	9639206.7	1	10334242	1	1	1	1	1	1	1	1	12118855	1	6924729.4	11626415	11545415	10412901	1	1	1	6322836.2	8447484.9	8112754.5	1	7268041.5	7695253.7	7678295.8	1	9365070.7	1	1	1	1	1	1	1	1	1
12470	462.064611	1	1	1	1	1	1	1	1	1	1	1	21001370	1	1	1	1	1	11851811	20123203	6272313.2	1	1	1	1	23201593	1	15411626	7812001.4	1	1	1	1	1	1	1	1	1	1	1	1	7740645.4	1	1	1	1	9532481.8	1	1	9598554.1	1	1
12471	462.069553231	8667641	1	1	6295102.8	1	1	1	9191201.6	1	1	1	1	1	11774738	31272836	6846480.4	6319611.6	1	1	1	1	1	1	1	1	16738783	1	1	9675567.1	7304008.1	1	15856954	1	1	1	12439128	1	1	1	1	1	1	1	1	1	1	1	1	1	19495003	1
12472	462.087016857	10299871	1	1	1	1	1	1	10700549	1	1	9413877.6	1	101177040	9130234.7	1	17068027	1	1	1	7255836.5	1	1	14545514	8030728.1	7051034.4	1	1	1	1	1	8302082.8	13528345	1	7104098.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17475661	1
12473	462.090907409	16147930	17748409	17874175	24268823	18178173	15823879	12253695	20033278	19303207	10271291	12244208	23769212	11001542	19356918	23785324	1	17477591	6306822.7	10038301	10492693	9644919.9	1	11350631	1	20384534	37276091	30662015	14721922	31029006	16294178	13471229	26170642	13686820	15787100	11936193	1	1	13500566	11730785	8561961.6	8305863	9759766.9	10659459	9999048.4	8539507.8	1	1	7125536.3	11779651	21846090	28674848
12474	462.100068545	1	25015726	1	1	1	17817595	15946222	1	1	1	1	1	38870715	18221289	1	1	1	16041980	1	1	1	1	10104412	1	1	17439149	15051121	1	24239871	14683919	1	1	1	1	1	1	18944323	16350856	1	13879582	16492732	1	29748856	52403901	8547431.8	13681178	1	23285780	87957050	23558211	1
12475	462.102070667	1	1	7579376.2	8865281.7	1	1	1	1	1	5750569.2	1	1	1	1	11061088	1	1	1	1	1	1	26786651	1	11647999	17394440	1	1	1	1	1	1	1	6278672.4	8377163.4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
