ID	Mass	x11_06_2016_QC_GA2_01_484_csv	x11_06_2016_QC_GA2_01_485_csv	x11_06_2016_QC_GA2_01_490_csv	x11_06_2016_QC_GA2_01_491_csv	x11_06_2016_QC_GA2_01_492_csv	x11_06_2016_QC_GA2_01_493_csv	x11_06_2016_QC_GA2_01_494_csv	x11_06_2016_QC_GA2_01_500_csv	x11_06_2016_QC_GA2_01_512_csv	x11_06_2016_QC_GA2_01_518_csv
990	421.903824	0	0	0	0	0	124926	0	0	0	0
991	421.938324	0	2604285	0	0	0	0	0	0	0	0
992	422.110054	209786	236256	210545.3	212369	208395.2	203416	217444.7	222634	217034	211578
993	422.117924	110754	0	0	0	0	0	0	0	0	0
994	422.135966857143	0	202646	225461.5	211103	214343.5	205793	0	196736	217600.3	0
995	423.094504	0	0	0	0	0	92760	88274.9	101266	106565.4	100968
996	423.200524	126078	151911	0	145953	144759.7	0	145656.6	147769	160450.2	157728
997	425.954304	0	0	0	0	250481.2	0	294422	318640	340259.7	349849
998	426.188764	117263	133178	114397	132257	132608.3	128678	135800.1	133048	138928	141195
999	426.248724	0	0	0	0	0	0	0	0	86651.9	0
1000	427.169007333333	206134	212541	0	231655	228420.1	226240	226973.5	0	0	0
1001	428.089190666667	0	0	0	0	0	57708	0	66449	70490	0
1002	428.263735111111	2390565	2614657	2505708.3	2542971	2516632.8	2574526	2673823.8	2748523	2793408.8	0
1003	429.184674	128595	130832	158056.1	154110	0	0	151221.6	151649	157046.8	150200
1004	429.222324	108562	0	0	0	0	0	0	0	0	117303
1005	430.279124	958078	1082407	962436.8	1017189	1033132.4	1039250	1077110.8	1107118	1118025.5	1097724
1006	431.251540666667	0	0	0	52325	55621.1	50981	0	73263	115405.7	72117
1007	432.999874	0	0	0	0	0	0	0	0	51641.4	32669
1008	433.194724	82081	75328	89177.1	0	0	89198	84357.7	0	0	87287
1009	435.022614	153305	159727	148236.3	147217	131221.5	130481	138523.6	147432	151915.9	143513
1010	435.954124	0	0	1457406.5	0	0	0	0	0	0	0
1011	436.965524	55813	0	48009	0	0	0	0	0	0	0
1012	437.074724	637192	752765	596716.5	604347	611771.4	628658	608420.1	652146	644853.5	574069
1013	437.204644	60169	62862	62399.7	64687	64932.4	63543	59764.9	71927	74153.6	73472
1014	437.240624	25626	0	0	0	0	0	0	0	0	0
1015	437.916024	926441	659671	0	0	0	0	0	0	0	544160
1016	438.224924	0	0	0	0	0	0	3362	0	0	0
1017	439.053957333333	0	0	44415.6	40413	35106.2	0	0	35368	39369.7	33701
1018	440.083024	0	45537	0	0	42434.9	0	0	41478	40852.7	43480
1019	440.093274	408409	395817	506423.4	503133	497475.5	482692	506894.9	502195	519396.5	521697
1020	441.012024	0	0	0	0	0	0	40598.1	37172	0	39579
1021	441.258324	0	0	0	0	8135.7	0	0	0	0	10973
1022	441.258764	41256	48985	0	0	44051.3	0	53477.9	0	0	42846
1023	441.933624	0	0	0	0	0	0	0	0	155094.9	0
1024	442.242535111111	56340	89981	69730.1	68100	0	80460	81347.9	72868	83412.7	91772
1025	442.278124	0	0	13349.7	0	0	0	0	0	0	0
1026	444.199312888889	61455	68877	62790.5	68365	0	68666	69047.6	75989	70941.9	72084
1027	444.221864	152144	173400	163733	164219	162646.5	160756	159327.6	170680	166498.9	158013
1028	446.124274	0	84350	0	0	0	63428	0	0	0	0
1029	446.219954	384004	423533	402109	421299	417441.4	428622	431104.6	456520	457908.4	434933
1030	449.038134	462403	455012	423311.1	407920	395069.3	414795	396951.8	431202	442741.4	424153
1031	449.263524	35557	42146	36931.3	38269	0	0	0	0	0	0
1032	449.969624	249989	0	215184.1	0	0	0	0	0	0	0
1033	452.3359865	134182	143575	169666.9	182945	0	176922	177613	0	171807.8	180268
1034	452.336304	251543	296898	365241.2	363468	367949.1	362764	365256.6	368379	379895.8	377436
1035	454.132299	57122	76625	75815.5	67881	68579.1	0	69060.4	0	65926.1	63799
1036	456.148079555556	359762	346707	373990.1	370108	363292.9	361123	350747.5	0	405318.3	371399
1037	456.258474	332600	0	357244.2	374218	313562.7	0	333639.8	350690	422801.9	420758
1038	456.294664	322197	388601	381099.1	394699	423622.7	427062	451985.5	427729	438191.8	439008
1039	457.180024	1504586	1501086	2273041.8	0	0	0	0	0	0	0
1040	457.217224	0	0	0	0	0	0	0	0	48057	0
1041	457.253674	150535	147086	0	0	0	149493	0	0	157114.4	0
1042	458.183244	66528	67692	64318.8	61709	60387.4	61625	64068.2	63191	66815.5	66963
1043	459.195224	0	245616	0	0	0	293639	0	0	0	0
1044	460.020924	0	86715	0	0	0	0	0	0	0	0
1045	461.225574	0	70592	0	0	69971.7	71319	0	0	0	79898
1046	462.098195428571	116537	85258	253337.3	0	411351.9	405817	0	416671	413980	0
1047	464.074424	0	0	0	0	0	0	0	0	0	38963
1048	465.236204	35479	39900	0	0	0	0	0	36378	60211.3	61619
1049	465.896609714286	134765	0	135155.5	115564	103876.9	101307	98595.4	97321	0	0
1050	466.206194	125890	148681	125086.5	122503	121953.4	124189	127556.6	133921	138053	133180
1051	468.047294	749718	821943	822575.6	831779	815418.1	812749	797293.1	755211	740906.6	753005
1052	468.047024	247961	0	227405.5	209533	155855.5	162346	0	195459	0	0
1053	468.047824	0	0	0	0	0	0	0	33988	0	0
1054	468.147824	19013	0	0	0	0	0	0	0	0	0
1055	469.289924	0	153670	0	0	0	0	0	0	0	0
1056	470.062524	0	0	0	0	0	0	0	0	0	54331
1057	474.158609714286	655683	692972	0	682697	666480.6	673001	0	669170	0	690370
1058	476.120594	159282	138667	155842.3	135116	125897	118116	111988.6	118020	117530.3	115449
1059	483.094724	394919	371032	362222.1	330049	335100.9	320711	347670.5	321650	340548.8	344487
1060	485.110464	716072	904940	860164.7	943741	977138.7	1020345	1045519.8	1100938	1156320.8	1136827
1061	486.101324	42385	0	0	0	0	0	0	0	0	0
1062	486.158252571429	121661	98280	0	139585	143329.7	136828	0	133029	0	140122
1063	487.264201777778	295039	312742	310302.1	295505	296278.5	311942	0	313587	323767.2	319786
1064	488.073624	370893	691658	638417.3	971756	1005013.9	1102013	1178865.8	1294715	1489572.6	1486490
1065	488.073504	188093	252634	250828.5	301523	326536.3	335229	350427.3	364085	385151.3	395239
1066	489.184124	0	0	0	0	0	139696	0	0	0	0
1067	491.032401777778	36275	34692	31608.3	30251	31868.7	29778	31756.9	35108	35540.9	0
1068	491.085294	254011	229609	245515	193045	165662.6	164564	173319.3	163126	158206	155388
1069	491.204857333333	81510	87416	77245.5	0	0	0	75915.6	68038	0	72110
1070	492.010324	0	90283	77933.4	0	0	0	0	0	0	70835
1071	492.059424	49556	57225	46960.1	45220	42237.5	43435	44058.9	45826	50054.6	47483
1072	493.028104	1041208	1024065	967348.4	928517	948934.4	984543	972341.4	1014576	1042242.1	987955
1073	493.941924	0	0	0	0	0	0	0	631928	0	0
1074	496.036299	0	119854	112949.6	111565	101879.6	0	127243	114982	122356.4	118071
1075	501.054424	0	0	0	0	0	11604	0	0	0	0
1076	501.279684	190248	212943	192873.1	209425	203593.8	209375	214393.3	215068	217102.5	225628
1077	502.189814	151324	157230	161268.3	160011	155426.4	149234	158870	142423	149019.3	152060
1078	502.231204	43589	54032	46140.7	44546	49975.5	51852	51205.4	47797	46067	41673
1079	504.169224	108978	103354	0	148763	0	0	0	0	145836.3	0
1080	505.220235111111	79664	0	74170.9	79067	75721.7	69903	79059.8	75085	75677.6	63482
1081	505.290035111111	224280	222695	213655.7	212659	213409.3	0	223229.8	221045	227907	222808
1082	506.131157333333	59042	0	52321.4	47961	0	0	0	0	0	0
1083	506.983957333333	0	33042	0	0	24047.4	23763	0	22183	21273.9	22254
1084	512.114484	235279	230719	246027.5	238414	0	0	0	0	0	229869
1085	513.141624	116681	147209	160891.5	164156	177239.8	177336	179268.5	173790	183074.6	181254
1086	513.141674	0	0	0	0	0	41061	41804.9	0	0	0
1087	514.238464	0	0	75019.1	55603	57897.3	0	0	60127	72512.8	0
1088	516.104824	152254	180589	182012.5	191833	192961.3	190150	208364.4	212948	204192.8	213950
1089	516.103424	0	0	0	55933	0	0	0	0	0	0
1090	516.105038285714	110868	126940	135653.5	154830	140841.7	0	0	170500	189323.1	0
1091	517.274364	38923	41592	0	0	14568.2	34391	18296.2	0	0	0
1092	528.169424	68092	66429	0	0	0	0	0	0	67337.9	0
1093	529.3113615	0	55005	60481.4	66068	73964.3	63277	74273.2	59453	60739.1	0
1094	530.263124	0	0	0	0	0	0	0	0	13564.8	0
1095	531.272364	263158	307455	287746.9	302310	328323.6	328665	326266	339452	362268.4	364598
1096	532.199324	0	0	0	0	0	0	0	0	0	61259
1097	533.209924	52290	0	0	0	0	0	0	0	0	0
1098	541.027464	33840	40115	38902	39515	37769	44897	44516.4	40129	43236.4	52350
1099	542.124764	210202	238628	165092.5	164845	166707	155829	166035.4	161031	171079	161473
1100	543.126724	0	0	0	0	0	0	0	0	0	22767
1101	547.267499	0	0	0	127140	0	134466	0	146958	144691.5	0
1102	556.104384	39114	42351	11298.1	37361	0	0	0	0	35488.2	0
1103	556.112224	37807	42833	32065.4	0	0	27328	26354.3	0	0	0
1104	558.078995428571	0	87160	68670.2	0	92722.6	61345	99783.1	98362	0	115513
1105	560.094224	0	0	0	0	0	0	0	0	47183.1	39040
1106	566.152164	138265	142459	146304.1	143421	128023.5	135820	128804.5	145950	139046.7	143501
1107	572.135401777778	0	53154	63235.5	61617	61865.5	62843	62575.6	58895	60447	61732
1108	578.059734	119885	99641	97025.6	89432	81940.8	71762	76752.2	81619	84326.9	84426
1109	578.142124	0	125060	119172.9	120592	122831.3	124702	125261.3	132241	127016.9	128293
1110	582.199024	87772	95080	82255.8	89209	103234.4	89788	94610.2	94467	85348	86629
1111	586.174290666667	20144	35205	44538.7	21876	22036.4	35755	20213.9	0	42941.5	23066
1112	588.189924	0	0	0	0	0	0	15903.5	0	0	0
1113	592.184914	70574	71069	79949.4	75934	71408.4	71020	13616.1	11244	77273.4	75746
1114	598.064699	0	0	51221.3	67661	97301.9	0	0	0	94113.7	0
1115	599.327694	88625	96103	98711	98322	98474.4	97374	101340.4	96637	108302.3	103432
1116	601.3065365	85696	104301	91899.5	87116	85739.5	92459	89029.8	0	97274.1	0
1117	602.145674	96062	99326	122720.1	117119	117417.7	103512	119453.6	125174	125990.8	126588
1118	603.866524	42777	0	39529.6	0	29295.3	0	0	0	0	0
1119	603.899024	0	57076	0	0	0	0	0	0	0	0
1120	606.201190666667	1098611	1116889	1136082.1	1086488	0	1114494	1124820.4	1118086	1095409.3	1015254
1121	606.263824	0	0	0	18154	0	0	0	0	20710	0
1122	615.100994	3217644	3743377	3780504.3	3865709	3795444.8	3826416	3865423.8	3923158	3866273.5	3859530
1123	615.100654	925821	1018180	1017481.8	1048626	989802.8	1006214	967576.3	1105480	1050184	957385
1124	617.115624	1049694	1746079	1805602.4	2375860	2637484.8	2834801	3055647.8	0	4209461.5	4379134
1125	617.113924	0	223904	0	297406	0	0	0	0	0	0
1126	617.117224	0	0	0	0	0	0	0	3613428	0	0
1127	617.901824	0	0	5276.3	0	0	0	5058.9	0	0	0
1128	617.917999	17339	0	0	0	14468.9	13686	0	0	0	15726
1129	620.279024	0	0	0	0	0	0	0	0	0	25764
1130	623.278124	0	53561	0	0	0	0	0	0	0	0
1131	633.111074	144121	203364	193238.8	208101	206933.8	204579	203569.1	213202	203014.8	215305
1132	633.891924	24543	0	0	0	0	0	0	0	0	0
1133	634.231964	305806	314838	314226.3	318906	313159.6	312295	313403.2	318333	304409.3	298330
1134	636.210984	0	19710	21749.6	0	27467.1	24018	26028.8	0	0	0
1135	642.140884	38276	17863	39531.5	18157	38723.9	15970	15563.1	37112	60912.8	77939
1136	643.131554	246646	238863	235951.9	202371	210206.3	213585	209829.5	191818	168822.7	174302
1137	643.131324	53734	64108	58018.6	43841	50935.2	60862	66854.1	57541	0	43577
1138	643.131914	101537	115913	123602.5	109834	108763.3	111160	112054.8	105406	88417.9	85367
1139	644.156654	270437	296910	320782.9	307658	298831.3	256836	304092.2	230924	312984	252056
1140	645.147124	114985	132460	0	0	142803.5	154527	157508.1	169157	178690.9	181084
1141	645.147214	356200	488662	480880.7	542192	573871.5	592447	611430.4	671031	693638.8	703929
1142	645.146634	45624	70121	75337.5	78828	77552	98328	99900.7	118681	110909.1	122364
1143	645.147264	54733	82828	89403.9	98890	93185.4	106302	122664.6	140435	120797.3	118409
1144	645.147354	113809	173181	188888	217971	235475.6	241905	251617.6	278020	294070.4	278063
1145	648.210724	0	0	0	0	0	65977	0	0	0	0
1146	648.211074	243745	306633	157945.8	157106	245260.6	243015	182096.1	163466	167037.6	121486
1147	666.221474	70667	76389	87707.5	92871	89121.4	83537	82212.1	87468	89652.7	86843
1148	671.859124	20024	0	0	0	0	0	0	0	0	0
1149	673.178724	0	0	0	0	0	41367	0	0	0	0
1150	673.178124	0	0	0	0	0	0	0	0	0	62195
1151	685.906574	25287	0	0	0	0	14796	0	0	0	0
1152	694.252735111111	120483	123926	121625.6	0	141892.2	119960	87366	150947	95750.1	110091
1153	700.146199	48212	48265	0	31088	35559.9	0	0	0	0	0
1154	702.161624	72308	75349	0	12234	0	0	0	0	0	84909
1155	704.177884	328832	333992	370202.6	377086	364252.7	357370	367987	369798	353791.6	370831
1156	719.274374	0	0	18172.1	0	0	0	14068.4	0	0	0
1157	722.188009714286	0	233337	203446	0	204047.7	0	208759.3	202140	218298.4	202078
1158	738.242957333333	75396	75772	0	0	0	0	0	0	70562.9	0
1159	738.241624	0	0	66640.2	0	47470.3	0	0	0	0	0
1160	760.166774	0	0	0	28146	0	0	0	22581	0	0
1161	764.197784	0	20780	0	31310	33236.1	33478	0	0	0	37472
1162	813.289324	43505	47466	50423.9	0	0	0	0	47872	0	48295
1163	856.305057333333	52051	57821	55854.6	53603	0	47444	0	57501	0	0
