ID	MN	H	C	O	N	S	P	Na	ME	Biomarker
22689	625.229501	40	22	10	7	1	1	0	626.23712	0
22690	625.230533	39	28	11	3	1	0	0	626.2382733	0
22691	625.248292	39	28	13	3	0	0	0	626.2556614	0
22692	625.274129	43	23	11	7	1	0	0	626.2814769	0
22693	625.284677	43	29	12	3	0	0	0	626.2920635	0
22694	625.29506	48	30	7	3	1	1	0	626.302265	0
22695	625.30801	47	28	5	7	2	0	0	626.315665	0
22696	625.331263	48	23	9	9	0	1	0	626.3390742	0
22697	625.350921	51	30	7	5	1	0	0	626.3584177	0
22698	625.355628	51	28	3	9	2	0	0	626.362835	0
22699	625.356415	52	25	9	7	0	1	0	626.3636825	0
22700	625.367648	52	24	8	9	0	1	0	626.3755207	0
22701	625.38078	55	30	3	7	2	0	0	626.3880957	0
22702	625.392013	55	29	2	9	2	0	0	626.3992919	0
22708	625.917946	15	9	20	4	3	1	0	626.9257958	0
22709	625.930833	20	6	20	4	3	2	0	626.938505	0
23303	625.947837	19	11	21	1	0	4	1	648.9374096	0
22710	625.954331	19	10	19	4	3	1	0	626.9620922	0
23304	625.984222	23	12	20	1	0	4	1	648.97377	0
22711	626.017141	29	13	16	2	2	3	0	627.0253497	0
22712	626.036236	25	14	14	6	1	3	0	627.0434633	0
22713	626.041975	24	18	11	6	2	2	0	627.0491181	0
22715	626.058398	28	17	17	2	1	2	0	627.0664689	0
22717	626.077874	27	16	18	4	1	1	0	627.0853643	0
22718	626.08654	33	18	14	2	1	3	0	627.0944764	0
22719	626.094783	32	18	16	2	1	2	0	627.1027069	0
22720	626.104362	27	19	14	6	1	1	0	627.111355	0
22721	626.167616	34	21	12	6	2	0	0	627.174956	0
22722	626.182871	34	25	9	6	2	0	0	627.1901867	0
22723	626.198913	35	26	12	4	0	1	0	627.2061183	0
22724	626.202284	39	23	12	4	1	1	0	627.2092709	0
22725	626.231276	39	22	13	6	0	1	0	627.239045	0
22726	626.268693	42	29	13	2	0	0	0	627.2761883	0
22727	626.338777	46	27	9	8	0	0	0	627.3468193	0
22728	626.342799	46	32	7	6	0	0	0	627.35034	0
22729	626.364796	54	30	4	6	2	0	0	627.3722029	0
22730	626.376029	54	29	3	8	2	0	0	627.3832744	0
22734	626.931821	18	9	17	5	4	1	0	627.9399498	0
23771	627.00328	23	11	19	3	0	4	2	671.9745557	0
22735	627.1863	38	23	13	3	1	1	0	628.1942373	0
22736	627.263942	41	28	13	3	0	0	0	628.2717167	0
22737	627.27501	46	22	6	9	2	1	0	628.2827691	0
22738	627.289094	45	30	13	1	0	0	0	628.29683	0
22739	627.304349	45	34	10	1	0	0	0	628.311993	0
22740	627.325783	46	26	7	9	0	1	0	628.3336162	0
22741	627.330186	49	29	8	5	1	0	0	628.3370522	0
22742	627.338915	49	32	2	7	2	0	0	628.3462489	0
22743	627.360045	53	29	4	7	2	0	0	628.3672851	0
22745	627.407663	57	29	2	9	2	0	0	628.4151379	0
22748	627.879452	13	8	19	4	4	1	0	628.8876784	0
22750	627.897211	13	8	21	4	3	1	0	628.9051398	0
22752	627.915837	17	9	18	4	4	1	0	628.92408	0
22753	627.924972	15	11	15	6	2	3	0	628.9326086	0
22754	627.933596	17	9	20	4	3	1	0	628.9414732	0
22755	627.961294	25	11	16	2	1	5	0	628.9694	0
23362	627.963487	21	11	21	1	0	4	1	650.9529179	0
22756	627.969981	21	10	19	4	3	1	0	628.97798	0
23793	628.023681	26	12	19	2	0	4	2	672.9951593	0
22757	628.023744	22	13	17	6	1	2	0	629.0317284	0
22758	628.02942	27	16	16	2	1	3	0	629.0369129	0
22759	628.041748	20	22	14	4	2	0	0	629.0489529	0
22760	628.046392	26	19	12	4	2	2	0	629.053925	0
22761	628.047179	27	16	18	2	0	3	0	629.054914	0
22762	628.057139	25	15	19	4	1	1	0	629.0645456	0
22763	628.065805	31	17	15	2	1	3	0	629.0736622	0
23796	628.071299	30	12	17	4	0	4	2	673.04263	0
22764	628.074048	30	17	17	2	1	2	0	629.082146	0
22765	628.08106	31	21	12	2	1	3	0	629.088648	0
22766	628.10219	35	18	14	2	1	3	0	629.1102013	0
22767	628.125688	34	22	13	2	1	2	0	629.1334747	0
22768	628.170316	37	23	14	2	1	1	0	629.1781132	0
22769	628.183266	36	21	12	6	2	0	0	629.1907918	0
22770	628.210541	37	21	14	6	0	1	0	629.218095	0
22771	628.213776	36	29	6	6	2	0	0	629.2215222	0
22772	628.226663	41	26	6	6	2	1	0	629.233975	0
22773	628.234843	46	25	10	2	1	2	0	629.242425	0
22774	628.247958	40	28	14	2	0	0	0	629.255518	0
22775	628.263048	45	27	5	6	2	1	0	629.2702632	0
22776	628.299433	49	28	4	6	2	1	0	629.3068191	0
22777	628.307676	48	28	6	6	2	0	0	629.3154462	0
22778	628.319696	49	24	11	6	0	1	0	629.32695	0
22779	628.341341	44	40	3	4	0	0	0	629.3492267	0
22780	628.344712	48	37	3	4	1	0	0	629.3522333	0
22781	628.355294	52	28	4	8	2	0	0	629.36323	0
22782	628.366527	52	27	3	10	2	0	0	629.3739553	0
22783	628.391679	56	29	3	8	2	0	0	629.3990945	0
22786	629.044145	25	14	17	5	1	2	0	630.0521923	0
22787	629.069297	29	16	17	3	1	2	0	630.0770574	0
22789	629.12918	32	21	15	3	1	1	0	630.136845	0
22790	629.148656	31	20	16	5	1	0	0	630.1560141	0
22791	629.165565	36	22	14	3	1	1	0	630.1734591	0
22792	629.186695	40	19	16	3	1	1	0	630.1944225	0
22793	629.217205	40	27	10	3	1	1	0	630.2249447	0
22794	629.284299	43	26	9	7	1	0	0	630.2918173	1
22795	629.302925	47	27	6	7	2	0	0	630.3102144	0
22797	629.33931	51	28	5	7	2	0	0	630.34666	0
22798	629.342465	47	32	8	5	0	0	0	630.3496073	0
22799	629.350543	51	27	4	9	2	0	0	630.35811	0
22800	629.375695	55	29	4	7	2	0	0	630.3831651	0
22801	629.386928	55	28	3	9	2	0	0	630.394746	0
22802	629.39479	51	30	2	11	1	0	0	630.40259	0
22803	629.41208	59	30	3	7	2	0	0	630.41945	0
22808	629.904618	16	8	19	4	3	2	0	630.9123119	0
22809	629.912861	15	8	21	4	3	1	0	630.9207058	0
22810	629.926018	13	15	16	4	1	3	0	630.9334511	0
22811	629.931043	22	10	17	2	2	4	0	630.9391	0
22812	629.949246	19	9	20	4	3	1	0	630.957032	0
23424	629.979137	23	11	21	1	0	4	1	652.9686656	0
22813	630.000505	20	16	13	6	2	2	0	631.0083493	0
22814	630.035554	28	16	16	2	2	2	0	631.0434	0
22815	630.039639	22	22	12	4	3	0	0	631.0471068	0
22816	630.04507	29	16	16	2	1	3	0	631.0524691	0
22817	630.065882	24	16	13	8	1	2	0	631.072795	0
22818	630.073275	28	18	11	6	2	2	0	631.0802789	0
22819	630.081518	27	18	13	6	2	1	0	631.08846	0
22820	630.089698	32	17	17	2	1	2	0	631.0977209	0
22821	630.141338	36	22	13	2	1	2	0	631.1491662	0
22822	630.149581	35	22	15	2	1	1	0	631.157404	0
22823	630.166172	31	27	8	6	1	1	0	631.1736438	0
22824	630.16948	41	23	10	2	1	3	0	631.1772887	0
22825	630.193041	34	28	7	6	2	0	0	631.2008971	0
22826	630.197199	39	22	13	4	1	1	0	631.204985	0
22827	630.223687	39	25	9	6	1	1	0	631.23117	0
22828	630.226055	34	32	6	6	1	0	0	631.2332	0
22829	630.229426	38	29	6	6	2	0	0	631.2372838	0
22830	630.233584	43	23	12	4	1	1	0	631.241213	0
22831	630.235952	38	30	9	4	1	0	0	631.24334	0
22832	630.241446	39	25	11	6	0	1	0	631.24924	0
22833	630.244817	43	22	11	6	1	1	0	631.25282	0
22834	630.287592	42	35	5	4	1	0	0	631.2951274	0
22835	630.302196	46	31	4	6	2	0	0	631.3094236	0
22836	630.323326	50	28	6	6	2	0	0	631.3306891	0
22838	630.349814	50	31	2	8	2	0	0	631.3574915	0
22839	630.359711	54	29	5	6	2	0	0	631.3669873	1
22840	630.370077	50	27	9	8	0	0	0	631.3781306	0
22844	631.003934	24	14	17	3	1	3	0	632.01152	0
22846	631.048562	27	15	18	3	1	2	0	632.05667	0
23452	631.048737	24	22	10	4	2	2	1	654.0382679	0
22847	631.068524	27	17	11	7	2	2	0	632.0762233	0
22848	631.14483	34	21	15	3	1	1	0	632.1527164	0
22849	631.163456	38	22	12	3	2	1	0	632.1712611	0
22850	631.19647	38	26	11	3	1	1	0	632.2043316	0
22851	631.232855	42	27	10	3	1	1	0	632.2406118	0
22852	631.299264	45	33	11	1	0	0	0	632.3065289	0
22853	631.317708	45	26	11	7	0	0	0	632.3252831	0
22854	631.320698	46	25	8	9	0	1	0	632.3287109	0
22855	631.325752	45	36	7	3	0	0	0	632.333795	0
22856	631.337201	53	28	3	7	3	0	0	632.3444527	0
22857	631.354093	49	27	10	7	0	0	0	632.3620441	0
22858	631.358115	49	32	8	5	0	0	0	632.3653382	0
22859	631.362822	49	30	4	9	1	0	0	632.3702153	1
22860	631.370684	45	32	3	11	0	0	0	632.3781325	0
22861	631.381448	53	31	1	9	2	0	0	632.3887633	0
22862	631.391345	57	29	4	7	2	0	0	632.3988633	0
22868	631.910752	17	8	19	4	4	1	0	632.9188498	0
22869	631.919824	21	9	18	2	1	5	0	632.9278881	0
22873	631.941262	17	16	13	4	4	1	0	632.948811	0
22874	631.951565	19	13	19	2	1	3	0	632.9597105	0
22875	631.970191	23	14	16	2	2	3	0	632.978581	0
22876	631.98795	23	14	18	2	1	3	0	632.9960342	0
23473	631.994787	25	11	21	1	0	4	1	654.9844007	0
22877	632.016536	25	14	16	4	3	1	0	633.024255	0
22878	632.024335	27	15	17	2	1	3	0	633.0325446	0
22879	632.037936	22	21	13	4	1	2	0	633.0452482	0
22880	632.052921	29	15	15	4	3	1	0	633.0605116	0
22881	632.06072	31	16	16	2	1	3	0	633.0684385	0
22882	632.078542	25	17	16	6	1	1	0	633.0861681	0
22883	632.092461	29	20	17	2	1	1	0	633.09978	0
22884	632.093797	25	21	13	6	1	1	0	633.1008425	0
22885	632.097168	29	18	13	6	2	1	0	633.1042245	0
22886	632.111937	28	19	18	4	1	0	0	633.1192817	0
22887	632.115794	33	19	10	6	3	1	0	633.1232725	0
22888	632.165231	37	22	15	2	1	1	0	633.1732123	0
22889	632.173093	33	24	14	4	0	1	0	633.1806707	0
22890	632.208691	36	28	7	6	2	0	0	633.2164562	0
22891	632.221578	41	25	7	6	2	1	0	633.2291912	1
22892	632.228104	41	26	10	4	1	1	0	633.235153	0
22893	632.231944	37	23	11	8	0	1	0	633.23984	0
22894	632.236347	40	26	12	4	1	0	0	633.2443385	0
22895	632.245076	40	29	6	6	2	0	0	633.2528166	0
22896	632.257963	45	26	6	6	2	1	0	633.265489	0
22897	632.302591	48	27	7	6	2	0	0	633.309872	0
22898	632.317846	48	31	4	6	2	0	0	633.3253275	0
22899	632.324372	48	32	7	4	1	0	0	633.3318679	0
22900	632.354231	52	32	3	6	2	0	0	633.3615575	1
22901	632.427001	60	34	1	6	2	0	0	633.4346309	0
22904	632.915517	17	7	19	5	3	2	0	633.923473	0
22905	632.929055	18	12	17	3	2	3	0	633.9368117	0
22908	633.084555	32	15	14	5	3	1	0	634.0922642	0
22909	633.102965	28	23	14	3	1	1	0	634.1108467	0
22910	633.21212	40	26	11	3	1	1	0	634.2195945	0
23499	633.23019	42	22	13	4	0	2	1	656.2196674	0
22911	633.27671	43	29	5	7	2	0	0	634.2839024	0
22912	633.289762	43	31	11	3	0	0	0	634.2969697	0
22913	633.300145	48	32	6	3	1	1	0	634.3077764	0
22914	633.313095	47	30	4	7	2	0	0	634.3209375	0
22915	633.334225	51	27	6	7	2	0	0	634.3420086	0
22916	633.34948	51	31	3	7	2	0	0	634.3568133	0
22917	633.356006	51	32	6	5	1	0	0	634.36311	0
22918	633.385865	55	32	2	7	2	0	0	634.3934057	0
22919	633.43043	64	32	5	3	1	1	0	634.43787	0
22924	633.863148	12	6	21	4	3	2	0	634.8708719	0
22925	633.9097	13	15	18	2	1	3	0	634.9173585	1
22928	633.931697	21	13	15	2	3	3	0	634.94012	0
22932	633.967215	21	13	19	2	1	3	0	634.9755729	0
22934	633.99542	20	15	14	6	2	2	0	635.0031133	1
22935	634.0036	25	14	18	2	1	3	0	635.0118298	0
22936	634.013179	20	15	16	6	1	2	0	635.020416	0
22937	634.019299	22	17	16	4	3	0	0	635.0269411	0
22938	634.031805	24	16	13	6	2	2	0	635.0389264	0
22939	634.039985	29	15	17	2	1	3	0	635.04812	0
22940	634.048228	28	15	19	2	1	2	0	635.056075	0
22941	634.07637	33	16	16	2	1	3	0	635.084342	0
22942	634.094192	27	17	16	6	1	1	0	635.10131	0
22943	634.111101	32	19	14	4	1	2	0	635.1192	0
22944	634.172701	34	23	11	6	2	0	0	635.17977	0
22945	634.180881	39	22	15	2	1	1	0	635.188955	0
22946	634.203347	39	20	13	6	1	1	0	635.2109989	0
22947	634.224341	38	28	7	6	2	0	0	635.2319931	0
22948	634.245408	48	24	11	2	1	2	0	635.2531046	0
22949	634.256641	48	23	10	4	1	2	0	635.263795	0
22950	634.260726	42	29	6	6	2	0	0	635.268316	0
22951	634.293089	46	25	7	8	2	0	0	635.300226	1
22952	634.303637	46	31	8	4	1	0	0	635.3112573	0
22953	634.310163	46	32	11	2	0	0	0	635.3175408	0
22954	634.333496	50	31	4	6	2	0	0	635.3409595	0
22955	634.343862	46	29	8	8	0	0	0	635.351085	0
22956	634.344729	50	30	3	8	2	0	0	635.3524788	0
22958	634.369881	54	32	3	6	2	0	0	635.3773536	1
22959	634.406266	58	33	2	6	2	0	0	635.4140678	0
22962	634.930545	13	15	19	3	3	0	0	635.938325	0
22963	634.971193	20	15	13	5	2	3	0	635.97893	0
22964	635.040973	27	18	14	3	2	2	0	636.0482317	0
22965	635.044813	23	15	15	7	1	2	0	636.0518077	0
22966	635.227452	33	29	6	9	1	0	0	636.23471	0
22967	635.22777	42	26	11	3	1	1	0	636.23583	0
22968	635.253772	41	26	15	3	0	0	0	636.2609633	0
22969	635.262501	41	29	9	5	1	0	0	636.2697466	0
22970	635.315613	46	24	9	9	0	1	0	636.3237322	0
22971	635.328745	49	30	4	7	2	0	0	636.336101	0
22972	635.336925	54	29	8	3	1	1	0	636.3440429	0
22973	635.339978	49	29	3	9	2	0	0	636.34783	0
22976	635.401515	57	32	2	7	2	0	0	636.4090159	0
22977	635.409695	62	31	6	3	1	1	0	636.4172059	0
22985	635.878798	14	6	21	4	3	2	0	636.8867438	0
23944	635.932498	19	8	21	2	0	5	2	680.9042909	0
22989	635.974685	18	14	15	6	2	2	0	636.982355	0
22990	635.982865	23	13	19	2	1	3	0	636.9909607	0
22991	636.001491	27	14	16	2	2	3	0	637.0098139	0
22992	636.01107	22	15	14	6	2	2	0	637.0186429	0
22993	636.01925	27	14	18	2	1	3	0	637.0272561	0
22994	636.023272	27	19	16	0	1	3	0	637.0307986	0
22995	636.034505	27	18	15	2	1	3	0	637.0422947	0
22996	636.055635	31	15	17	2	1	3	0	637.0637275	0
22997	636.106002	33	20	15	2	2	1	0	637.1140567	0
22999	636.125097	29	21	13	6	1	1	0	637.1321717	0
23000	636.127783	33	25	15	0	1	1	0	637.1351915	0
23001	636.142387	37	21	14	2	2	1	0	637.1501633	0
23002	636.160146	37	21	16	2	1	1	0	637.16831	0
23003	636.182612	37	19	14	6	1	1	0	637.1902816	0
23004	636.23278	40	34	6	2	2	0	0	637.2402214	0
23005	636.239991	40	28	7	6	2	0	0	637.2479024	0
23006	636.312761	48	30	5	6	2	0	0	637.3204008	0
23007	636.319287	48	31	8	4	1	0	0	637.327	0
23008	636.349146	52	31	4	6	2	0	0	637.35668	0
23009	636.358176	52	28	12	4	0	0	0	637.3652777	1
23010	636.368559	57	29	7	4	1	1	0	637.3759525	0
23011	636.385531	56	32	3	6	2	0	0	637.3930314	0
23017	636.970116	21	21	12	1	3	2	0	637.9781855	0
23018	636.983853	21	16	16	3	2	2	0	637.991565	0
23019	636.986843	22	15	13	5	2	3	0	637.9946067	0
23020	637.037997	25	17	17	3	1	2	0	638.0458491	0
23021	637.053937	25	14	12	9	2	2	0	638.06167	0
23022	637.057473	24	16	18	5	1	1	0	638.064935	0
23023	637.074382	29	18	16	3	1	2	0	638.0825263	0
23024	637.110767	33	19	15	3	1	2	0	638.1186594	0
23025	637.120346	28	20	13	7	1	1	0	638.127365	0
23026	637.175294	42	21	11	3	1	3	0	638.1832686	0
23027	637.185905	36	28	10	3	1	1	0	638.1937089	0
23028	637.229501	40	23	10	7	1	1	0	638.237175	0
23029	637.239398	44	21	13	5	1	1	0	638.2473891	0
23030	637.24342	44	26	11	3	1	1	0	638.251228	0
23031	637.264232	39	26	8	9	1	0	0	638.2712518	0
23032	637.274066	49	23	13	3	0	2	0	638.2817951	0
23033	637.284677	43	30	12	3	0	0	0	638.2920725	0
23034	637.291038	48	26	9	5	1	1	0	638.2990458	0
23036	637.344395	51	30	4	7	2	0	0	638.3518104	0
23037	637.355628	51	29	3	9	2	0	0	638.363095	0
23038	637.38078	55	31	3	7	2	0	0	638.388095	0
23041	637.847253	19	8	17	0	3	5	0	638.855485	0
23044	637.876245	19	7	18	2	2	5	0	638.8845983	0
23047	637.980756	25	13	17	2	2	3	0	638.9891851	0
23048	637.988999	24	13	19	2	2	2	0	638.997135	0
23049	637.991608	22	14	13	6	1	4	0	638.99892	0
23050	637.998515	25	13	19	2	1	3	0	639.0067073	0
23052	638.033246	24	16	17	4	1	2	0	639.040346	0
23053	638.08654	33	19	14	2	1	3	0	639.0945616	0
23054	638.131168	36	20	15	2	1	2	0	639.13853	0
23055	638.198913	35	27	12	4	0	1	0	639.2060927	0
23056	638.277422	42	33	7	4	1	0	0	639.2846475	0
23057	638.280793	46	30	7	4	2	0	0	639.2884989	0
23058	638.292026	46	29	6	6	2	0	0	639.2998696	0
23059	638.305078	46	31	12	2	0	0	0	639.3123838	0
23061	638.328411	50	30	5	6	2	0	0	639.3359867	0
23063	638.334937	50	31	8	4	1	0	0	639.341855	0
23064	638.358054	46	37	4	6	0	0	0	639.36614	0
23065	638.376029	54	30	3	8	2	0	0	639.3831867	0
23071	638.985965	22	11	18	5	3	1	0	639.9936615	0
23072	639.002493	24	15	13	5	2	3	0	640.0103617	0
23073	639.02235	26	12	17	5	3	1	0	640.0302135	1
23074	639.081789	32	18	14	3	1	3	0	640.0890929	0
23075	639.086906	25	30	11	1	2	0	0	640.0940882	0
23076	639.099611	26	19	14	7	1	1	0	640.1066977	0
23077	639.201555	38	28	10	3	1	1	0	640.209268	0
23078	639.221898	41	28	6	5	3	0	0	640.2292682	0
23079	639.263942	41	29	13	3	0	0	0	640.2717573	0
23080	639.285558	46	29	7	5	1	1	0	640.2925129	0
23081	639.289094	45	31	13	1	0	0	0	640.296815	0
23082	639.29043	41	32	9	5	0	0	0	640.29827	0
23083	639.299295	46	24	11	7	0	1	0	640.3073963	0
23084	639.303698	49	27	12	3	1	0	0	640.31105	0
23085	639.334026	45	27	9	9	0	0	0	640.34203	0
23086	639.346913	50	24	9	9	0	1	0	640.3546518	0
23087	639.371278	53	29	3	9	2	0	0	640.3786458	0
23088	639.39643	57	31	3	7	2	0	0	640.4037109	0
23089	639.431948	57	31	7	7	0	0	0	640.439965	0
23090	639.580174	77	39	5	1	0	0	0	640.58775	0
23094	639.901233	13	14	19	2	3	1	0	640.9090388	0
23095	639.925353	18	10	18	4	3	2	0	640.9330007	0
23096	639.961294	25	12	16	2	1	5	0	640.9693373	0
23097	639.969981	21	11	19	4	3	1	0	640.97782	0
23098	639.996406	27	13	17	2	2	3	0	641.0048322	0
23099	640.014165	27	13	19	2	1	3	0	641.0224733	0
23100	640.02124	22	18	12	6	2	2	0	641.028346	0
23101	640.02942	27	17	16	2	1	3	0	641.0370764	0
23102	640.037663	26	17	18	2	1	2	0	641.0455955	0
23103	640.057625	26	19	11	6	2	2	0	641.0648122	0
23104	640.065805	31	18	15	2	1	3	0	641.0735415	1
23105	640.074048	30	18	17	2	1	2	0	641.0820979	0
23106	640.082777	30	21	11	4	2	2	0	641.0900953	0
23107	640.089303	30	22	14	2	1	2	0	641.0973882	0
23108	640.10219	35	19	14	2	1	3	0	641.1101654	0
23109	640.110433	34	19	16	2	1	2	0	641.118574	0
23110	640.192782	37	22	12	6	1	1	0	641.20004	0
23111	640.225009	36	29	5	8	2	0	0	641.23267	0
23112	640.275313	44	33	5	4	2	0	0	641.2824691	0
23113	640.283311	45	24	12	6	0	1	0	641.291395	0
23114	640.305777	45	22	10	10	0	1	0	641.3138385	0
23116	640.360103	53	31	8	4	0	1	0	641.3670038	0
23117	640.380446	56	31	4	6	2	0	0	641.387775	0
23118	640.391679	56	30	3	8	2	0	0	641.3990034	0
23122	640.96523	20	10	19	5	3	1	0	641.972795	0
23648	640.995121	24	12	20	2	0	4	1	663.9844372	0
23123	641.001615	24	11	18	5	3	1	0	642.0094569	0
23124	641.165565	36	23	14	3	1	1	0	642.17331	0
23125	641.20195	40	24	13	3	1	1	0	642.2098711	0
23126	641.268359	43	30	14	1	0	0	0	642.2757225	0
23127	641.27856	44	23	12	7	0	1	0	642.286685	0
23128	641.33931	51	29	5	7	2	0	0	642.3466739	0
23129	641.362563	52	24	9	9	0	1	0	642.3703967	0
23130	641.375695	55	30	4	7	2	0	0	642.3830238	0
23131	641.39479	51	31	2	11	1	0	0	642.40236	0
23132	641.41208	59	31	3	7	2	0	0	642.4193509	0
23136	641.916883	15	14	19	2	3	1	0	642.92511	0
23137	641.949246	19	10	20	4	3	1	0	642.9571289	0
23138	641.976944	27	12	16	2	1	5	0	642.9851081	0
23139	641.985631	23	11	19	4	3	1	0	642.9934315	0
23140	642.012056	29	13	17	2	2	3	0	643.0206179	0
23660	642.015522	27	13	20	1	0	4	1	665.00515	0
23141	642.03689	24	18	12	6	2	2	0	643.0440661	0
23142	642.04507	29	17	16	2	1	3	0	643.0527673	0
23143	642.053313	28	17	18	2	1	2	0	643.060972	0
23144	642.062892	23	18	16	6	1	1	0	643.0699335	0
23145	642.081455	33	18	15	2	1	3	0	643.0893271	0
23146	642.089698	32	18	17	2	1	2	0	643.097155	0
23147	642.097805	26	29	11	2	2	0	0	643.1051591	0
23668	642.123023	34	18	16	3	0	3	1	665.112834	0
23148	642.126083	36	19	16	2	1	2	0	643.1340763	0
23149	642.137316	36	18	15	4	1	2	0	643.1448713	0
23150	642.141338	36	23	13	2	1	2	0	643.1492409	0
23151	642.146045	36	21	9	6	2	2	0	643.1531682	0
23152	642.147927	30	25	14	4	1	0	0	643.1554839	0
23153	642.208432	39	22	12	6	1	1	0	643.2162486	0
23154	642.242313	43	27	6	6	2	1	0	643.24983	0
23155	642.257733	38	36	9	2	0	0	0	643.2652333	0
23156	642.262576	43	23	13	6	0	1	0	643.2700967	0
23157	642.264094	43	32	6	4	1	1	0	643.27161	0
23158	642.269969	47	25	11	4	1	1	0	643.2775175	0
23159	642.277831	43	27	10	6	0	1	0	643.28577	1
23160	642.279548	42	26	9	8	1	0	0	643.287295	0
23161	642.334559	50	28	5	8	2	0	0	643.3420046	0
23164	642.407329	58	30	3	8	2	0	0	643.4146925	0
23165	642.414506	54	39	4	4	0	0	0	643.42235	0
23169	643.040319	28	16	16	3	1	3	0	644.0483138	0
23170	643.076704	32	17	15	3	1	3	0	644.0849144	0
23171	643.14483	34	22	15	3	1	1	0	644.1525953	0
23172	643.164306	33	21	16	5	1	0	0	644.171605	0
23173	643.181215	38	23	14	3	1	1	0	644.1892457	0
23174	643.234327	43	18	14	7	0	2	0	644.24133	1
23175	643.273947	46	27	5	7	2	1	0	644.2814291	0
23176	643.285345	41	31	10	5	0	0	0	644.2926708	0
23177	643.299949	45	27	9	7	1	0	0	644.30745	0
23178	643.317708	45	27	11	7	0	0	0	644.325665	0
23179	643.32173	45	32	9	5	0	0	0	644.32948	0
23180	643.329808	49	27	5	9	2	0	0	644.3373125	0
23181	643.33383	49	32	3	7	2	0	0	644.341035	0
23182	643.34585	50	28	8	7	0	1	0	644.3534757	0
23183	643.35496	53	29	5	7	2	0	0	644.3622773	0
23185	643.391345	57	30	4	7	2	0	0	644.39872	0
23186	643.402578	57	29	3	9	2	0	0	644.4100963	0
23187	643.41044	53	31	2	11	1	0	0	644.4179233	0
23190	643.874367	13	8	20	4	4	1	0	644.8826469	0
23191	643.883883	14	8	20	4	3	2	0	644.8916749	0
23193	643.946693	24	11	17	2	2	4	0	644.9548567	0
23194	643.964896	21	10	20	4	3	1	0	644.9727722	0
23195	643.972695	23	11	21	2	1	3	0	644.980954	0
23196	643.992594	29	12	16	2	1	5	0	645.0007327	0
23197	644.018659	22	13	18	6	1	2	0	645.0266763	0
23198	644.024335	27	16	17	2	1	3	0	645.0318772	0
23698	644.031172	29	13	20	1	0	4	1	667.0206424	0
23199	644.05254	26	18	12	6	2	2	0	645.0598126	0
23200	644.060783	25	18	14	6	2	1	0	645.067925	0
23201	644.068963	30	17	18	2	1	2	0	645.077165	0
23202	644.077692	30	20	12	4	2	2	0	645.0854521	0
23203	644.097105	35	18	15	2	1	3	0	645.10507	0
23204	644.139229	38	23	11	2	2	2	0	645.1469905	0
23205	644.144101	33	26	13	2	1	1	0	645.151834	0
23206	644.147091	34	25	10	4	1	2	0	645.1544689	0
23207	644.151312	33	20	14	6	1	1	0	645.1585912	0
23208	644.152966	38	18	15	4	1	2	0	645.160594	0
23209	644.156988	38	23	13	2	1	2	0	645.1648407	0
23210	644.161695	38	21	9	6	2	2	0	645.1688	0
23211	644.163577	32	25	14	4	1	0	0	645.1713	0
23212	644.168221	38	22	12	4	1	2	0	645.1756554	0
23213	644.204606	42	23	11	4	1	2	0	645.2119633	0
23214	644.208691	36	29	7	6	2	0	0	645.2164664	0
23215	644.212849	41	23	13	4	1	1	0	645.2205021	0
23216	644.215217	36	30	10	4	1	0	0	645.22271	0
23217	644.303242	44	36	5	4	1	0	0	645.3107469	0
23218	644.329079	48	31	3	8	2	0	0	645.3366486	0
23219	644.338976	52	29	6	6	2	0	0	645.3464824	0
23220	644.350209	52	28	5	8	2	0	0	645.357496	0
23222	644.386594	56	29	4	8	2	0	0	645.3939588	0
23223	644.394456	52	31	3	10	1	0	0	645.4019429	0
23225	645.144057	32	23	9	7	2	1	0	646.1510987	0
23226	645.149247	36	23	16	1	1	1	0	646.157275	0
23228	645.16048	36	22	15	3	1	1	0	646.1682729	0
23229	645.164502	36	27	13	1	1	1	0	646.1723609	0
23230	645.196865	40	23	14	3	1	1	0	646.2049971	0
23231	645.21212	40	27	11	3	1	1	0	646.2198987	0
23232	645.307356	48	27	7	7	1	1	0	646.3143758	0
23233	645.333358	47	27	11	7	0	0	0	646.3412483	0
23234	645.33738	47	32	9	5	0	0	0	646.3447335	0
23235	645.345458	51	27	5	9	2	0	0	646.3527925	0
23237	645.37061	55	29	5	7	2	0	0	646.377925	0
23238	645.380976	51	27	9	9	0	0	0	646.38878	0
23246	645.88133	19	9	17	2	2	5	0	646.889708	0
23247	645.890017	15	8	20	4	4	1	0	646.8983474	0
23248	645.899533	16	8	20	4	3	2	0	646.9072993	0
23250	645.943717	22	10	20	2	1	4	0	646.9514733	0
23251	646.0036	25	15	18	2	1	3	0	647.0118989	0
23252	646.022226	29	16	15	2	2	3	0	647.02989	0
23253	646.033459	29	15	14	4	2	3	0	647.0412432	0
23254	646.039985	29	16	17	2	1	3	0	647.0478777	0
23255	646.06819	28	18	12	6	2	2	0	647.0752556	0
23256	646.07637	33	17	16	2	1	3	0	647.0839167	0
23257	646.085886	34	17	16	2	0	4	0	647.09308	0
23258	646.128073	31	23	10	6	2	1	0	647.135085	0
23259	646.144496	35	22	16	2	1	1	0	647.1521967	0
23260	646.147486	36	21	13	4	1	2	0	647.155636	0
