ID	Mass	R7S1	R7S2	R7S3	R7S4	R7S5	R7S6	R7S7	R7S8	R7S9	R7S10	R7S11	R7S12	R7S13	R7S14	R7S15	R8S1	R8S2	R8S3	R8S4	R8S5	R8S6	R8S7	R8S8	R8S9	R8S10	R8S11	R8S12	R8S13	R8S14	R8S15	R9S1	R9S2	R9S3	R9S4	R9S5	R9S6	R9S7	R9S8	R9S9	R9S10	R9S11	R9S12	R9S13	R9S14	R9S15
10400	274.170624	13.4813	15.68815	5.558	1.1108	2.7861	7.47005	7.83105	5.03095	17.113	12.22655	0	0	0	3.66045	0	8.3361	0	6.66545	13.6145	8.80795	16.39915	0	0	19.21285	6.9201	3.0363	5.23595	4.79525	10.7689	2.73695	3.7004	1.9912	6.326	0	0.9585	12.1151	5.2212	5.9904	8.8804	5.019	2.1168	8.8237	3.2884	1.92795	8.0017
10409	274.555524	29.0815	16.45605	62.78175	3.96615	26.50695	20.6741	44.0451	13.8101	20.64895	51.19995	7.8996	2.40585	11.37275	7.98375	2.82475	71.4524	17.9823	64.35945	33.6723	30.5865	17.6627	51.01975	17.8013	27.0384	34.4173	10.37335	8.92405	25.2381	21.5499	7.6407	45.76205	22.18235	52.7017	15.75555	18.75435	20.79625	57.3647	11.58755	27.06415	64.2462	8.96795	17.20675	10.89385	7.1708	21.0272
10413	275.030324	7.50025	0	5.05255	5.13885	3.09635	2.6507	6.82405	7.4196	5.354	6.15845	5.14535	0	3.14455	0	4.8317	3.05155	3.09345	3.8978	9.8999	2.3878	8.9916	4.9735	7.1601	6.3727	7.56765	4.6252	8.5465	0	7.2483	6.2463	7.47275	4.71485	5.9745	9.69675	5.2865	6.61555	1.64765	0	6.3792	8.86935	5.7726	3.33035	3.6393	4.0581	6.84455
10414	275.057024	7.0517	6.1402	7.59255	5.0047	8.14765	4.6208	5.17625	2.83245	6.91005	4.38305	8.7177	3.68355	15.48195	6.5518	0	10.19545	11.09315	4.7986	5.82875	8.15235	6.1771	11.2432	9.7446	8.0967	3.81805	6.8174	10.44785	5.5627	12.25975	2.36975	5.78185	13.89425	6.18885	5.7085	7.0307	6.203	9.85085	10.9517	4.4767	8.42005	7.2061	10.31585	3.5042	2.52505	6.87515
10419	275.084824	24.2465	17.9694	21.4016	21.90545	25.7108	18.821	23.4389	27.5144	16.7927	20.8342	15.43505	22.89415	20.604	26.721	22.2161	20.75535	22.61125	17.3975	25.7804	15.17435	21.19505	20.10725	28.97535	19.2197	23.7702	21.9218	23.19205	24.84915	19.41975	14.51965	21.0706	27.93355	20.7971	27.21855	16.14455	21.78975	22.3909	25.8005	18.06955	25.06175	16.89085	21.9802	21.421	31.45655	24.65505
10420	275.113824	5.24735	37.31915	22.7795	15.967	15.456	24.8724	13.9309	20.1516	23.52995	16.67165	12.2981	6.12945	22.892	7.75685	13.4777	21.3835	15.3682	31.69455	18.3012	24.8423	42.5882	16.2914	14.3099	39.5564	15.1908	15.1089	13.80155	19.6539	30.9767	11.7093	16.1707	13.21275	20.7432	12.14405	15.1718	46.31755	11.2825	14.52775	14.67115	16.9516	11.6387	16.73035	6.8154	12.21865	23.95955
10422	275.128024	13.1949	0	3.89375	12.5144	6.3523	2.74635	13.2504	0	0	14.24235	8.06695	3.51675	6.1038	0	9.68675	12.09965	5.8418	0	4.8714	22.67905	3.3697	4.94095	0	5.1773	8.90025	0	3.5598	0	8.78935	7.27645	6.1216	3.80445	3.0883	0	5.0385	0	4.0046	0	16.2718	0	10.377	0	8.2483	5.0299	6.77755
10424	275.129124	9.37025	13.98065	19.07565	0	0	12.2739	4.76395	15.8784	15.1963	8.03225	1.57565	0	2.06265	0	0	25.31295	0	18.83895	8.1782	22.48185	15.17	0	10.2785	24.8529	12.44145	0	3.4313	5.37195	17.402	3.0989	1.59555	1.21655	13.73325	0	0	19.54575	4.99645	3.98455	17.57405	11.73735	0	12.39135	0	0	5.91155
10425	275.130724	5.6885	0	13.3891	8.2911	0	0	10.62705	2.54385	4.04245	9.75225	3.5737	0	5.23605	0	3.35095	16.11625	1.40215	11.3737	11.8939	11.98	5.5036	21.852	5.0473	15.55995	0	16.46325	2.76505	0	3.3722	2.106	2.36485	1.1338	2.99855	7.0764	0	10.30435	1.5145	0	9.97155	7.13615	6.1363	6.3747	0	0	14.37815
10429	275.138224	107.1195	76.88835	149.765	215.56585	176.61505	0	173.7266	191.60235	126.9375	148.2441	190.0059	80.6389	172.6448	78.01895	212.09405	88.132	192.8509	168.66155	106.24945	132.5798	130.56385	103.64925	155.2622	132.40135	168.0368	176.7567	204.6826	91.55105	145.80625	123.59535	112.1868	195.50865	138.7683	206.8417	226.49085	141.6302	120.56705	60.91535	155.2865	152.45025	140.472	190.6079	149.8876	192.52115	153.73975
10430	275.138624	33.69825	17.29705	57.5296	0	53.7757	12.8824	0	42.45175	76.3559	30.2043	53.54425	0	70.2136	31.22575	0	32.4964	107.21385	0	32.66795	49.8767	99.1331	0	54.568	92.5999	82.1532	55.08995	89.92015	48.34885	30.1464	0	59.08185	0	67.15955	128.0526	0	71.97365	60.48855	0	93.2087	0	0	58.23195	130.38045	0	34.2809
10431	275.141824	116.4909	178.47815	162.80225	113.17095	121.82815	180.73505	117.38505	144.95985	143.95175	148.4861	109.14575	151.20155	105.38505	199.42965	113.6132	152.98095	133.97325	143.9674	153.15325	149.3319	150.6054	138.7498	143.50145	168.75525	144.23575	117.4369	115.8355	146.29615	159.5113	110.6112	102.7071	123.97135	135.6134	139.6141	101.56415	148.9228	132.1027	135.0885	136.41985	122.6966	116.92035	135.35275	121.0147	109.10495	144.66585
10435	275.155124	6.9317	15.42925	21.25785	0	0	5.03825	7.70945	9.1227	11.26075	5.0928	0	0	0	0	0	22.66515	0	0	16.86215	25.03495	10.78735	0	0	34.7775	0	10.0903	6.7343	0	27.10355	0	0	0	0	12.99195	0	17.77155	0	0	0	17.2119	0	5.16075	0	0	26.631
10436	275.155424	34.60905	19.8308	64.1474	9.13755	26.97245	38.2574	20.1194	21.58695	39.95025	32.0883	7.1747	5.8071	17.2485	0	5.74145	79.35455	11.70535	53.7346	35.93815	42.5246	19.6789	42.79755	35.15695	53.559	18.95235	15.37645	15.7589	15.02755	29.2147	2.45735	4.87505	10.72935	42.78365	6.3473	1.6711	29.79945	19.04935	12.3844	58.70195	15.5167	3.99425	16.58075	9.2614	4.1159	19.4041
10441	275.158224	16.26955	9.1887	38.57935	8.0996	7.7379	7.3757	9.4652	16.0526	1.26175	19.96075	0	3.44195	11.89665	7.0945	3.2307	33.1597	4.2774	18.5833	8.55935	51.16065	27.21895	11.74785	25.6922	36.00705	0	17.1998	15.19495	0	36.63255	3.3155	5.47865	5.58535	11.48425	17.64015	0	55.5304	7.83345	3.34145	35.746	8.59975	0	40.63855	2.98395	0	29.1687
10444	275.161924	30.0183	5.5318	55.2162	0	16.04	26.5756	33.87075	39.63295	12.8085	22.85565	8.54775	0	20.18295	0	0	57.9317	11.8683	48.69485	37.886	20.6283	32.7467	39.64975	36.55385	45.78685	28.19105	20.01435	19.1282	12.9129	43.4135	4.3332	13.91325	6.63005	43.60225	25.7676	0	11.0796	31.5427	9.19845	19.1522	47.57425	0	17.4354	0	0	28.0654
10445	275.164624	11.1587	18.19745	29.4751	2.4694	4.4545	0	19.44575	20.6062	17.3983	14.5104	10.9386	0	13.7489	9.67295	4.60615	32.36855	10.92465	32.6256	18.99885	22.2354	18.04765	20.84855	15.55695	18.7895	6.6276	10.5934	6.21565	0	18.6585	0	12.79355	9.42395	23.05995	12.52735	0	19.2212	10.355	1.56035	12.1653	24.88745	5.43635	18.62895	4.63755	5.77815	20.4421
10458	275.994724	74.23365	101.7261	88.6018	81.6721	82.47055	97.1271	84.1993	90.6191	112.28755	94.08615	76.7107	57.89605	82.4974	73.9662	83.2328	87.40715	80.7747	115.0902	100.9928	104.7459	69.21745	133.97735	76.20215	78.7522	91.8125	77.46805	89.13385	64.1621	86.4455	90.9862	83.30685	122.5707	101.8908	94.34765	82.41565	83.072	115.09285	167.90835	78.9623	82.7693	87.646	100.0431	91.9061	86.59605	71.38335
10469	276.057024	22.4432	22.0929	23.96255	29.79645	30.18675	15.4861	22.35105	24.29755	27.842	24.63385	30.66835	25.255	30.2336	24.38205	5.3709	29.2461	25.25305	27.5276	30.817	26.5017	29.3833	24.17555	24.0338	25.48315	20.2255	31.94075	25.68405	25.1798	28.1489	26.44295	20.12595	29.86035	23.78025	20.2536	24.59465	26.1011	25.9709	26.16165	23.40745	32.7978	28.32495	29.31205	22.48695	23.91095	25.49475
10473	276.070124	5.9089	4.60915	11.3516	5.7039	9.68175	11.6065	5.4125	9.63745	13.36445	4.47265	10.42355	5.08595	4.02475	6.1056	5.89075	4.6703	6.67685	11.0799	6.09395	10.0976	9.71535	8.1728	6.55675	7.7055	5.3854	4.5716	11.3839	3.7216	4.04015	12.9672	8.32375	12.0451	8.012	6.60935	6.4618	4.9546	7.58525	11.02835	5.13235	8.1376	4.45015	11.2596	9.92875	2.78305	5.84415
10475	276.080024	0	9.58585	12.18995	7.8032	14.35915	0	0	0	0	12.7407	0	16.22295	0	18.5873	16.97195	0	13.1118	0	0	7.6088	5.11465	7.5046	16.2954	8.83685	6.0743	0	0	0	3.3667	8.93605	0	21.3242	15.6856	0	8.7677	12.81025	7.67835	6.7567	2.673	5.02185	9.8464	0	5.56745	7.501	4.0211
10476	276.085724	18.5777	9.85055	26.55675	16.7575	27.49295	2.1187	11.8913	20.75	10.32925	11.95085	13.46955	7.94695	10.6499	0	8.2546	18.4604	19.38735	18.05115	14.88155	20.02935	18.35515	21.12945	26.0123	20.85405	10.59505	26.07945	24.2138	11.81365	7.32555	17.90635	14.3351	25.27725	12.08375	26.87395	25.94795	23.6306	8.568	5.39445	18.4747	5.4182	26.90825	18.65345	16.27025	11.0784	0
10478	276.086724	2.6747	5.0695	11.3952	8.5897	3.29655	7.75405	5.59195	12.0311	9.4064	5.5401	4.79555	6.55255	12.1198	4.69665	10.6752	3.2663	11.86865	11.20095	3.14625	8.6656	4.1959	8.97645	9.6558	13.1058	8.7993	4.488	10.83815	6.15485	9.8717	10.48255	6.81785	8.9059	5.6279	6.36345	6.4686	6.1495	11.1572	7.20245	5.68615	3.2837	9.8093	7.6823	8.88985	10.1005	10.4807
10479	276.092624	0	1.2974	10.86535	16.70535	11.62545	8.71395	18.9041	21.4043	11.11615	11.30295	10.00215	8.65295	0	8.859	9.4416	17.73195	7.17855	0	14.68975	0	10.3104	8.8215	0	14.7723	0	0	0.9821	0	19.4929	12.21455	8.26765	1.51805	10.46565	2.2642	4.9738	15.98025	14.528	0	9.3273	0	14.70095	11.45455	15.92285	9.9004	9.91505
10480	276.093224	22.0333	82.0731	33.5605	14.6594	29.18195	94.52275	16.8664	32.78675	28.9687	33.62565	25.26705	19.3829	25.867	16.5346	22.63105	26.38205	64.8851	29.02115	30.7151	26.50235	84.36085	32.26355	31.75585	35.09605	25.02855	24.9148	19.2516	28.6929	28.0102	20.7953	25.4999	62.02645	27.8383	30.4155	26.7412	121.28875	28.37505	23.89035	18.4927	32.3806	30.3719	28.23545	21.98975	24.0236	32.72845
10482	276.097524	14.3768	0	34.88665	0	5.3246	26.98055	19.4758	35.3027	14.65885	27.0258	2.8886	0	21.3648	0	1.8109	42.66105	4.8361	21.61995	27.2254	17.3583	33.1619	19.90605	25.48905	51.8217	23.0226	14.0372	7.30785	18.1266	46.1725	0	10.35055	5.06895	27.8782	5.7689	0	33.0164	17.2547	0	24.74085	25.21765	0	15.29785	2.99675	4.7975	32.5296
10490	276.112424	6.0479	6.82945	8.48955	16.31475	10.9183	5.0129	13.53365	11.9633	10.49675	13.2346	6.7201	4.3621	12.0351	6.3605	5.7256	17.3499	3.9021	12.4897	14.0914	17.1597	6.39255	12.4262	13.57135	16.83345	11.37585	12.61355	11.0089	6.69185	17.19705	15.13145	0	11.0173	8.6332	14.12105	9.49775	14.59625	11.75575	7.41955	17.4893	4.66925	3.11385	13.9741	12.192	13.54375	9.95695
10491	276.112724	0	24.50465	20.716	0	0	25.0316	4.80365	20.8154	9.00465	0	4.12685	3.90405	8.982	12.6511	0.7531	22.6835	0	1.93725	25.38775	0	28.36985	11.4249	10.5425	30.57815	2.09755	14.29075	3.28545	5.7071	20.8679	2.9444	1.6813	0	2.0886	12.13245	0	33.22545	10.1993	0	6.97165	0	2.7018	19.2733	3.91435	7.5891	20.1337
10493	276.113824	19.58995	48.22455	59.6466	17.8498	41.88695	31.49705	36.7137	40.16115	19.1219	40.82865	25.1158	11.07115	29.2117	7.6254	23.9208	34.9271	26.6403	47.34155	20.90325	62.8608	46.64415	34.2085	44.159	46.7957	0	32.4904	40.0425	0	51.0512	23.84805	22.20095	25.99085	45.07655	19.55585	15.97045	44.82645	41.1977	18.3384	58.96485	33.39095	25.25145	36.34235	14.98685	22.45915	31.19
10494	276.114224	0	0	16.0453	1.1249	3.07425	6.78035	6.8731	13.88405	8.06705	15.9607	0	0	1.77345	0	2.22815	19.464	0	16.41385	10.25995	16.061	8.8862	5.66245	9.10395	21.045	6.7713	7.4904	2.47545	0	16.5833	0	0	0	7.08915	4.8559	0	11.5011	5.4002	0	15.15095	4.01535	0	0	0	1.19305	5.29025
10497	276.118724	11.2758	12.85735	29.16425	4.57805	4.93835	21.76235	18.0602	22.2286	7.29435	17.75765	2.2563	1.93615	5.6819	6.55435	0	28.85355	6.49775	15.6779	22.2718	30.02635	22.0198	9.33885	13.219	29.4731	12.90995	12.97465	14.589	9.93485	18.9901	6.6861	2.7709	1.94005	13.2235	5.54305	0	22.4625	13.89605	2.94805	32.21375	21.0958	0	23.3703	0	4.04445	12.3001
10506	276.132524	21.14655	49.73895	57.2185	20.8659	28.99485	42.62525	24.2327	42.1063	58.97815	31.2483	14.09455	30.12755	30.66265	27.5832	21.66895	27.97555	22.9199	57.24695	48.11225	43.57265	48.3434	26.79925	34.6259	54.00635	25.07955	29.8027	34.155	50.35655	40.20715	21.25125	16.30295	23.4278	47.84535	32.7566	22.47915	47.7646	19.66515	34.1093	58.3034	24.6196	15.89725	67.50285	37.79805	26.90055	34.56855
10510	276.141524	0	0	6.3408	0	10.7234	3.6721	6.71825	9.50395	5.49415	0	11.71355	5.6009	8.94015	7.39935	0	0	15.85065	5.3852	0	0	9.73575	0	0	0	0	10.84685	9.9599	0	5.04395	8.13535	7.89875	7.3245	0	12.8142	7.82405	15.658	5.52455	0	15.95415	22.5879	0	10.5043	0	8.86365	4.8922
10509	276.141524	18.81315	0	25.56455	29.6117	17.98175	0	34.31865	32.2038	30.5069	36.52	24.0126	7.1305	25.3235	12.98805	33.88835	21.39865	34.216	32.98495	11.88525	21.17995	24.84145	23.2779	25.3781	12.2753	23.45035	16.00495	33.32385	18.79625	18.77705	24.3879	25.01095	29.92025	16.7877	16.073	34.51155	12.66015	10.1402	29.14845	34.1072	40.1238	26.50105	23.82665	24.75465	29.8734	24
10512	276.143924	14.8951	8.30065	18.78815	2.3604	8.74135	7.86395	12.47205	10.06795	18.3733	10.8248	4.8863	0	2.9239	0	3.6292	29.7843	3.36925	13.50085	9.11965	17.69025	9.0177	0	21.16155	0	4.0887	5.74865	0	9.21875	14.3725	2.3881	1.69625	1.90935	11.77535	9.41165	2.1021	24.82875	4.7842	18.9946	11.31945	14.4268	0	0	2.7775	12.62665	6.4033
10513	276.144124	15.25	5.7888	9.4461	8.91235	5.83045	7.6107	5.85875	15.3243	16.91775	18.9159	8.2552	5.8496	5.64065	0	6.27285	18.1497	1.71305	16.32625	19.89995	22.78025	7.10425	7.52805	6.21455	22.837	13.88165	15.7047	14.83065	0	14.27345	5.22045	7.0456	0	14.18045	5.8094	2.6814	7.44175	0	6.7847	22.01915	7.20895	2.8011	0	8.7505	10.3615	5.05685
10517	276.145824	14.79585	18.8351	21.9039	14.7017	18.2057	19.17405	14.87855	14.75745	20.93325	8.4227	17.0837	15.07315	14.18305	21.5527	12.9554	10.65915	18.3924	19.9199	18.3211	18.14425	16.89465	14.07195	18.3077	15.66005	17.211	10.119	14.66245	18.23795	16.80595	11.65085	13.5931	7.68015	13.4051	15.36565	15.3581	22.4253	13.6548	23.3475	10.6579	16.5628	14.28985	20.0478	12.64345	15.0909	17.07945
10521	276.147824	3.9229	2.8818	2.89215	2.64635	0	10.40335	0	15.0172	4.79515	6.41725	0	0.724	1.92175	0	0.71125	11.1874	1.5338	10.3392	10.3676	13.93695	12.24145	3.8317	9.01895	13.39325	6.66305	5.07125	4.9921	0	12.9262	0	0	1.41635	8.5846	0	0	11.61535	5.2081	5.48225	15.35625	4.4613	0	6.0202	0	0	9.6478
10532	276.615224	18.09605	30.76795	34.59845	2.2845	10.6164	23.7537	21.3725	28.54275	23.61375	26.1598	7.6696	11.5411	17.1027	27.17965	8.17595	33.11875	11.8463	30.5886	31.23825	27.02975	27.8974	23.978	21.2123	34.28965	20.10795	18.48275	14.33445	19.17405	30.63745	7.6464	6.0334	11.17455	24.45465	17.95125	2.02915	29.03	20.41615	10.9138	23.1986	21.24435	5.78335	26.7934	12.5437	10.162	26.2792
10534	276.966924	8.70255	11.1206	7.37095	7.6103	0.53955	12.7444	0	6.50525	0.7327	6.4814	8.72425	5.7351	4.134	5.70735	7.0806	10.3996	6.7181	5.75095	0	6.20015	4.6798	6.88325	4.57635	3.40845	3.74535	7.80615	6.27365	15.6069	3.18215	7.09485	5.5907	7.0229	6.65535	6.3574	3.4978	6.87475	8.52735	8.34095	3.64115	5.29595	9.87165	10.132	6.18615	5.3025	7.459
10538	276.998324	8.4205	11.6573	0	3.0102	0	7.98355	9.09865	6.7406	17.1852	7.00775	6.65375	8.9244	9.5504	8.35725	11.76835	3.4467	5.2216	11.74765	13.10025	12.656	4.44245	16.7868	5.74575	0	0	5.5102	8.99995	6.94245	4.7363	6.04505	5.29045	7.7078	7.5873	5.42975	0	5.53835	10.8781	16.4119	0	5.37015	11.54015	6.7119	12.25715	10.87405	10.56005
10540	277.005324	11.85575	14.22855	12.61215	4.3187	16.6113	0	8.4807	14.34295	11.9877	4.95605	13.80865	17.7492	16.6314	9.87465	9.5293	18.7357	14.28675	7.42475	3.49175	14.9518	7.92215	20.31835	8.67785	6.84075	8.4611	5.70575	13.96145	5.9334	10.62655	0	9.4343	19.81205	14.4998	15.0842	16.94185	5.39825	13.32795	14.2349	12.71095	14.4116	14.904	19.07035	3.91125	3.26415	11.5431
10544	277.063124	50.16795	60.39815	62.3748	54.66725	55.1905	58.29285	60.7087	63.79355	61.7008	56.02765	61.76875	47.57615	63.0294	48.59395	56.1805	67.3566	63.71265	66.97895	53.34815	50.0677	61.71255	68.3835	65.12915	57.6166	50.84125	60.92145	55.82905	49.50545	60.7318	58.1432	61.15215	62.9031	57.1645	60.37455	58.9687	62.83175	63.0282	59.4045	47.62925	61.8304	58.07475	58.45495	48.454	53.4548	64.97105
10545	277.096924	8.80715	0	11.4604	5.7525	5.17165	3.5668	10.72635	11.5971	4.6781	8.63655	10.0728	0	11.6144	0	5.92015	4.9029	11.0576	13.4051	7.78175	4.9561	10.79265	13.84565	10.48705	6.5775	8.40335	9.6249	4.31555	0	9.529	6.87865	4.752	12.2229	5.56225	4.10575	10.60785	11.04585	13.8186	0	0	9.4336	8.17965	0	5.1833	5.727	11.002
10549	277.117524	19.60745	39.8829	30.97515	16.43935	29.2287	27.2752	22.51655	42.4241	30.23205	28.51005	16.851	22.81785	33.4459	20.4218	21.75025	24.26395	20.5431	33.13795	31.8078	33.24485	41.87435	27.38875	32.8366	50.82685	26.41685	21.3471	32.44405	34.7256	31.19505	14.76995	15.15625	20.0347	25.3356	28.36895	24.8693	42.1366	24.20605	27.73615	50.3541	23.88085	19.58755	43.7292	21.1268	17.61175	21.7292
10550	277.126424	14.5657	15.39535	13.0978	9.32245	12.57625	15.4959	14.60865	15.27475	16.0792	22.599	11.3371	9.6505	14.05805	16.7391	11.7085	15.9493	15.0191	13.2391	16.43115	14.56995	13.18865	13.31615	14.92515	18.03445	13.1565	0	14.75105	13.52125	10.7799	11.6653	16.03475	16.90565	15.7807	19.26595	12.88085	11.85505	11.3114	17.53315	21.5841	12.79345	8.63345	22.4225	14.3625	13.1109	12.1048
10557	277.148424	0	24.9793	18.64615	0	2.1433	18.0454	0	12.7431	8.74845	11.9038	0	0	8.2341	0	0	10.1687	2.6569	21.5668	21.2087	6.83655	25.80455	12.4967	7.0364	22.36215	0	5.9226	5.5251	0	11.2234	3.0066	0	3.41295	11.0412	4.13495	0	26.30575	4.6547	0	7.1282	4.07525	0	12.2291	0	3.06455	12.02365
10559	277.560824	3.023	8.73085	14.103	0	3.41515	4.0554	13.66885	6.8848	5.84	14.43635	5.1412	0	4.9884	4.14375	4.03275	13.53235	4.7252	14.79125	21.82925	17.5506	8.8634	14.6964	6.67355	13.87835	13.702	5.4201	4.20505	10.2725	12.576	5.49585	5.27645	6.2632	10.5247	4.20065	2.5327	8.50385	13.3508	2.81765	19.0411	14.1802	4.3811	11.79245	3.0732	5.8177	11.2376
10561	277.664624	2.4452	15.5468	20.552	0.763	1.8152	9.90995	4.4938	11.3059	11.78085	10.16215	0	0.5718	0	8.73685	0	11.051	1.7696	19.61975	11.8184	13.2335	17.02505	11.07865	3.48565	17.0062	3.6528	3.29855	1.08325	1.465	13.0438	0	1.68415	0	11.61045	6.92685	0	18.0921	2.24865	1.4624	7.8244	7.86545	0	13.50655	0	0	15.65405
10566	278.010924	54.74145	78.3281	39.2849	43.73665	40.5569	47.12685	34.37075	35.6627	60.95305	24.48115	45.77275	30.2822	38.8409	72.1112	42.4831	52.10945	45.4858	57.4719	35.55845	43.80125	38.9062	62.36955	42.77965	27.4565	43.48515	39.5594	42.78285	44.66175	43.1874	50.2495	38.9343	56.3918	43.2136	51.45125	43.55215	37.0924	61.5044	75.9877	34.65465	37.2379	49.84975	64.3388	41.02215	59.80125	38.9788
10570	278.041624	40.10715	34.87575	34.91695	43.77105	42.1516	32.3815	45.45655	42.09585	38.87365	41.40005	41.06575	40.50325	35.6538	65.2203	43.26415	39.3625	40.13115	40.0981	38.15295	40.2634	36.4866	38.56695	39.06875	39.773	38.0263	37.98355	37.50315	35.7641	39.4251	38.9615	48.12675	43.5405	37.02665	40.60085	41.8842	29.9124	38.9829	44.43405	46.3036	43.1651	39.11095	40.201	40.39025	44.68785	33.9624
10575	278.063924	158.4871	134.914	144.73735	176.4903	168.8287	141.45105	148.31685	164.22435	160.601	176.78955	153.11945	167.75195	156.81445	138.42065	169.33515	142.09405	157.72855	152.40775	152.3727	131.2056	150.661	162.471	151.428	157.83595	165.7327	167.16835	160.8999	148.24845	141.20885	182.49385	162.96445	167.88925	147.5281	171.1196	170.84575	156.4646	166.69275	178.2523	160.25465	144.33125	158.19305	150.10625	177.37715	175.7635	162.7616
10582	278.091524	9.22155	0	18.55025	5.061	17.5836	6.45255	14.78595	18.9796	0	22.5404	17.70625	0	11.0187	0	13.0911	21.14405	13.7192	12.4905	22.4046	29.3649	0	6.84045	16.73045	21.5934	16.3914	14.4042	8.5902	0	21.8462	13.0678	10.0726	5.61445	15.20655	6.8979	12.94245	18.69255	10.3737	0	19.68695	16.5106	7.64245	6.9231	5.0024	7.54005	20.3948
10599	278.129624	10.06255	25.34935	22.6466	0	11.8385	4.77965	16.8643	5.6836	4.12525	8.33765	14.1391	4.92235	12.28185	7.87795	3.10345	13.59205	33.82545	20.0353	13.8463	9.6679	22.3334	0	14.1897	6.5635	7.06995	9.32935	13.6412	0	11.54585	6.08905	11.88185	36.96525	21.93685	15.9618	22.94115	18.6012	24.8177	0	3.8202	23.58325	14.59295	8.09705	0	0	0
10602	278.130724	7.1391	10.12365	12.7689	1.92175	4.8991	10.45575	11.0325	6.50765	19.40265	3.5277	0	2.76025	7.9847	0	2.59095	12.99515	2.7643	12.0203	18.0306	12.5574	16.437	0	4.007	17.19015	10.05965	6.6179	5.40915	8.9561	17.14745	0	5.01565	1.0695	2.15975	4.36535	0	23.0444	7.9165	0	6.65575	4.40795	1.76475	15.2707	3.80735	8.20805	8.1248
10611	278.163424	18.40605	0	39.4762	5.7628	12.75385	7.1239	23.7077	20.1065	0	19.2855	0	3.7295	6.93455	9.13785	13.00425	43.73915	5.8263	38.02585	24.9646	26.18715	5.6287	19.42615	26.02685	30.1243	18.46465	15.06075	7.2491	9.17385	32.75945	16.01155	10.2018	6.09435	25.1411	7.19525	10.10145	0	19.1713	12.38475	18.17445	22.05845	18.79255	17.5518	10.3834	5.6919	23.322
10612	278.163424	17.6837	23.4835	22.34155	4.16575	12.09755	23.65545	24.34275	16.53335	22.5499	6.9454	0	4.1575	11.197	8.2372	7.0052	38.128	3.97495	24.92885	13.451	16.735	24.42205	17.6847	22.44225	33.5002	15.17915	22.58735	14.20265	5.94105	15.66565	3.402	0	5.4919	20.84035	14.2563	3.3136	26.7204	18.36965	6.837	9.9097	20.34795	6.26805	17.7289	2.7496	0	21.47515
10615	278.163824	46.07005	30.02105	71.9076	15.4514	26.4578	28.7825	47.9604	60.909	51.9136	80.08445	16.0611	10.59515	23.9438	21.5849	18.7562	107.63325	21.84165	70.90425	83.29435	133.9619	47.35375	40.14005	45.8595	142.0174	60.91435	20.4639	40.96685	28.726	97.0999	24.66755	18.2514	25.80085	47.863	19.4711	19.4304	49.2912	34.0755	37.36015	111.86395	48.27975	20.3592	45.50195	18.57505	31.0222	44.8318
10616	278.163824	13.579	22.8369	26.96835	6.68415	0	13.44845	13.58145	19.46445	7.59955	6.63575	0	5.1244	5.6311	5.7698	3.23915	18.76065	13.25245	27.3974	16.30065	17.15705	20.88375	3.92385	6.8595	8.4928	0	12.501	3.62585	3.7734	14.06315	0	3.8774	5.26375	8.15055	6.7656	0	21.42735	4.713	3.15605	8.72905	19.6955	0	17.56985	2.97675	0	15.52555
10617	278.163924	21.7821	16.46445	23.9701	0	5.21645	18.16695	17.07265	22.6037	34.15905	40.02055	6.33795	0	5.9423	0	7.96295	45.42925	4.6085	15.8942	40.2762	67.40545	17.39695	0	15.7959	70.0785	30.3035	9.5302	13.80005	0	42.4965	0	4.1886	3.60475	17.22665	10.1904	1.73745	20.7687	0	0	58.55835	18.4154	0	17.45725	4.6722	10.3615	20.1339
10618	278.163924	8.13345	8.6688	6.4552	0	3.1594	6.56285	4.0172	18.35005	4.86935	7.34885	0	0.91325	1.97995	4.2756	0	21.354	0	16.4789	17.23365	15.3829	14.16885	10.13045	8.93085	0	9.4811	0	7.65355	10.53515	17.94695	2.52475	0	2.8704	12.3426	0	1.7917	15.73675	5.3182	5.35375	8.2429	6.2642	2.31815	13.4739	3.06985	5.94125	8.26245
10619	278.164024	26.2113	38.44215	38.52545	20.4591	19.7981	33.15065	29.40425	34.13445	35.3253	47.0463	5.51265	9.68345	16.9289	21.04025	16.8745	46.81635	14.8045	38.30565	43.3403	57.78435	37.1349	27.59435	32.5702	58.35985	36.2014	23.05975	30.14545	15.37105	40.4314	17.6531	15.08785	14.0864	39.94875	22.7515	12.1776	42.5321	26.63865	8.28405	56.66775	26.9676	12.80195	36.4479	13.3437	27.30235	25.9589
10620	278.164424	0	0	0	8.12815	13.69965	27.18205	0	0	8.7311	0	0	8.7399	9.531	4.8906	0	52.97505	0	12.06575	0	0	0	24.58195	14.12445	0	0	0	0	11.12305	0	0	0	0	0	14.26675	0	0	25.82655	19.7501	0	0	10.8081	17.2084	5.1061	0	0
10625	278.187424	1.85855	19.7744	5.5252	45.844	27.73565	122.5089	3.3457	60.57255	15.8917	1.39145	80.72595	19.7776	19.13245	3.5511	107.59915	0	89.65335	15.4132	145.0715	44.97795	116.4695	2.6792	16.37735	68.3687	0.78785	36.4222	115.0419	20.17535	43.8143	98.29715	1.61035	79.04935	7.04385	25.23985	45.84735	145.266	0	7.38935	66.5854	4.8863	105.58755	94.7445	0	46.5893	17.7805
