ID	Mass	R7S1	R7S2	R7S4	R7S5	R7S6	R7S7	R7S8	R7S9	R7S10	R7S11	R7S12	R7S13	R7S14	R7S15	R7S16	R8S1	R8S2	R8S4	R8S5	R8S6	R8S7	R8S8	R8S9	R8S10	R8S11	R8S12	R8S13	R8S14	R8S15	R8S16	R9S1	R9S2	R9S4	R9S5	R9S6	R9S7	R9S8	R9S9	R9S10	R9S11	R9S12	R9S13	R9S14	R9S15	R9S16
10942	563,989877	4031342	7239256	6264723	4108598	7479682	5111812	4686417	5456746	3514308	5990736	6049102	5637483	6626038	5345533	6250964	4832967	6500006	6522486	4650058	7641191	6475206	5154391	5195204	3726413	4641266	4905732	5614318	4570587	5080986	5897169	4675915	6307420	6157518	5023458	6304271	7009771	3976093	4833540	4893728	6846724	5850721	4543501	5710467	5629766	7038103
10943	563,99812	8359788	18681428	13399951	10540851	15028608	13090819	12208719	14792552	11753411	10979662	12748107	10962281	16347892	14467324	13392339	16657093	17024676	12813938	14499911	12083300	10847682	14870099	16491969	14820427	9836016	12604163	17715948	10345946	17627030	12207055	13402441	18722392	13206731	13154016	13409295	15508968	9515931	12196099	10734624	13986049	14996064	14898185	8699522	13965125	17396886
10944	564,013375	3328874	3411537	0	3661613	3527035	3144705	3318860	0	3264448	3146058	3425606	0	4043506	3529977	4389328	3714753	0	3542635	0	3531870	0	3810893	3007934	3574855	0	3130115	0	3452377	0	4889550	4522310	3028563	4345030	3869405	4174862	0	2878359	3903745	3276833	4226299	0	0	5283456	0	3106962
10945	564,04976	17575780	22171206	25859964	22431520	17973616	21340156	22526532	19478366	24999864	26343746	21325114	21321060	23524078	20775154	24803786	21187256	20981396	23148124	19111992	19619922	19953064	23717438	19998132	25404478	20063714	18858754	21246692	20602326	17241990	25781194	23892284	22605382	24650938	21481174	21031948	21464538	18854800	25286908	25390114	27490540	20095578	22983664	28814970	20858688	21427338
10946	564,075762	0	0	5748594	0	0	0	0	0	4492212	0	0	0	4287209	0	4578757	0	0	4439633	0	0	6116762	0	4900271	0	0	0	0	0	0	0	4772149	0	6001842	0	0	6137298	0	0	0	3333346	0	0	0	0	5176453
10947	564,078752	4312927	4257342	0	4417300	4690279	5384184	4117055	3524440	6272947	4327739	0	0	0	4242670	0	4762289	5185163	0	3723312	3427400	0	5748274	0	3953719	4411865	4065024	4227808	0	0	5075910	4806964	4615738	0	5398223	3726347	0	4469641	5982456	4539427	0	4590165	4026339	0	3957564	0
10948	564,084872	4839262	6129213	5558126	7313170	4391269	0	3128894	4714327	5916594	4694330	6970671	6755679	9992936	9437420	7815619	7545519	7018121	5509709	7051310	3845190	5805462	6159919	4871597	0	4867544	5571328	7727839	4226516	5332858	7029701	11813171	7396920	5466287	5996238	4566027	0	4782984	6428919	4854819	6349022	6706773	6501344	6463092	7049019	13014147
10949	564,088712	0	0	0	0	0	3989494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4863029	0	0	0	0	0	0	0	0	0	0	0	5016015	0	0	0	0	0	0	0	0	0
10950	564,102631	12504923	18927160	14595943	17417994	16998752	14761972	14256698	15275859	15226798	18569526	17286440	12477789	17969894	15298793	18405824	18410154	15689347	13497926	15622184	15474751	11859340	15246888	15967656	13435953	13600210	14291711	15520476	15269331	15284084	19473346	18051374	20696624	14312617	16746186	20679690	16434634	10191748	17873140	17452068	16316631	16810578	17945560	18615922	22751034	17740926
10951	564,117886	3426136	0	0	2993925	0	0	0	0	3175339	0	0	0	0	0	3341757	0	0	0	0	0	0	0	0	3157038	2799054	0	0	0	0	3418049	3116970	0	0	0	0	0	0	0	0	0	0	0	0	3369784	0
10952	564,154271	3678034	3904041	0	3959543	4301136	3522541	3574320	4071241	3990436	3913001	4320536	3517783	3692254	3412193	5777846	2967198	3552884	3634736	0	4286510	0	3948050	3665308	3703845	4367812	4207358	4756180	3595728	0	3750845	3891489	4931101	4705433	3151551	4058120	3345852	4055928	5560558	5547046	3498179	6044235	3557312	3286634	3770164	4428916
10953	564,169725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3326476	0	0	0	0	0	0	0	3251131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10954	564,190656	6545228	7433759	7649093	4263657	8036676	7507945	6715945	4790082	6457245	6904097	5807372	5162323	5888729	7213274	5874095	6800021	5260905	7013921	5820431	9130017	4998496	6116867	7423379	6818844	6614458	7463676	7201486	5727693	5363542	7263161	6562071	4845071	5788814	7104183	6458374	7163314	5022576	6097129	6003751	6772916	6883910	6720430	6999652	7952176	6251628
10955	564,205425	2796361	0	0	0	0	3747814	0	0	3940250	0	0	0	0	3151063	0	0	0	0	0	0	0	3573245	3103119	2810904	3036598	0	0	0	0	0	0	3689993	0	0	0	2847149	0	0	0	3418286	3285060	3889063	0	0	0
10956	564,209282	0	0	0	3186401	0	0	0	0	0	0	2919686	3302737	0	0	0	0	0	0	0	0	0	0	0	0	0	2858747	0	0	0	0	3522834	0	3332232	0	0	0	0	3777766	0	0	0	0	0	0	3430504
10957	564,24181	0	0	0	0	3873076	3215329	0	0	0	0	0	0	0	0	0	2896520	2852441	0	0	0	0	0	0	0	0	0	0	0	0	0	2877194	0	0	3094188	0	0	0	2856162	0	3249312	0	3287958	0	3111722	0
10958	564,278195	0	0	0	0	0	0	0	2853680	0	0	0	0	0	2891979	0	0	0	0	0	0	3035443	0	0	3097606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10960	564,983853	0	0	0	0	0	0	0	0	2873093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3033156	0	0	0	0	0	0
10962	565,001612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2985177	0	0	0	0	0	0	0	0	3373532	3375667	0	0	0
10963	565,053252	3081918	0	3962360	3181979	3645499	3264374	3821949	0	4026104	4802651	0	3534069	4270689	3215430	4903185	0	3326307	3875000	3200788	0	0	4347037	4416710	4737866	3321031	0	4115011	4328856	3496500	4297557	4409403	3759301	4367227	3722750	0	3827901	0	3680376	5018695	5259103	4385237	3479068	4019678	3641043	5602231
10964	565,105742	0	2816287	0	0	3282987	0	0	0	0	0	0	3215087	0	0	3754248	0	0	2877602	0	0	0	0	0	0	0	3232476	0	0	2839075	3492687	3072046	3216561	0	0	3916770	0	0	0	3218505	3151690	0	0	0	2916046	0
10965	565,238395	0	0	3041712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10967	565,884352	3399225	2999369	3572918	4043867	5275454	3655439	3852508	3700221	4327003	5603232	3257064	3386529	0	0	3848316	0	4125803	0	3784231	3446232	0	4750147	3480583	2960003	3601373	3207876	3107263	0	0	3248890	3549037	3427209	3318389	4572494	3988425	0	0	3932176	4076653	3919385	2845039	0	0	0	0
10970	565,900838	0	6104133	5457072	0	5617465	5687053	5005529	4530682	3932760	4034461	4098786	4699295	5009903	5822393	4446329	6627566	6052966	5012310	5367331	7306706	6889971	4115260	5811204	6408831	4426713	0	4645309	3914091	7140633	3732217	4396905	6355843	4393584	4044106	3666888	5737423	3551740	3241999	4455534	5068306	4358509	5068949	2979678	0	6124298
10971	565,915061	0	0	3583146	0	5494580	3432203	5150934	0	0	3780505	4211422	3116190	3976685	3162038	2877559	0	0	0	0	6026701	0	3312439	3570689	0	0	0	0	5473642	0	0	0	0	4305516	0	4924360	0	0	0	4981870	6641165	0	0	5895516	0	0
10972	565,996011	7196200	10816555	9299083	9831472	10706716	11841281	8759495	8725992	9545286	11753351	8889028	10708118	7217635	8044457	9169000	8751318	11289674	7529263	10337800	12348849	9925058	8520469	8516591	8843880	8530878	7844544	9005486	6858086	6458617	7951087	11480914	12557151	9155154	11715894	11500485	10191796	7590376	9320451	10927218	9819629	8556897	10842217	8969551	9184886	7879415
10973	566,005527	0	5411880	4938887	0	2813721	4382464	3774661	4648423	0	4427654	4238017	4207766	6545890	4096936	4290663	3719380	5379143	4228907	0	5107118	5482942	0	4965357	4575846	0	3384000	0	4463974	4414710	3809006	3347280	4983643	6152784	5252404	4288453	5129138	4311526	3104258	4408435	4875754	0	4290661	4370766	2808437	4836086
10974	566,016138	3735077	4525094	3051651	3753001	4759318	3747583	4612291	5273061	5025347	4634499	5458621	3992724	5824992	4196262	5118053	5753042	4550724	4696870	3101698	3091370	5150136	4180749	6048746	2992995	3222456	3865280	3328427	0	6030578	6114029	5515085	4934487	3795532	3687730	4808645	3428271	4428260	3935233	3628147	4689382	4884831	6637664	3004748	3990132	4542195
10976	566,037268	8949281	14674975	15553659	11047968	14327567	14323452	12392639	14083552	13514303	14628734	12849846	12104850	14037469	14311330	13711457	16050380	13665342	13734685	12602876	12230051	11157933	14041860	17523686	10818142	12034994	9491135	11719080	10018148	13452523	14193386	13369160	16386895	14287429	12293421	14707652	12370857	10265055	12843006	13106292	13153757	13287772	14143574	10448201	13543026	14697199
10977	566,045511	0	0	0	0	0	0	0	0	3638845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3511207	0	0	0	0	0	0	0	0	0
10978	566,048501	0	3316764	0	3503132	0	3387131	0	0	0	0	0	0	3224028	3665825	0	0	0	0	4005369	0	0	4498175	0	0	3990447	0	3817894	0	0	0	4730693	0	0	0	0	4551590	3203549	4241405	0	0	0	4010065	0	2913905	0
10979	566,055027	103550496	97471512	74765432	123872280	51740424	77348600	45988028	76125664	168973888	56784764	27574960	54187152	132657624	110575520	165820512	103860424	169231424	61289240	115031544	71941536	176370080	174146304	58418144	160580192	154805168	152314560	113004968	28540260	94450920	173097712	109752128	107334472	56672832	103138600	17705924	177292192	115446232	156776448	37989492	61330904	163266912	150286416	18902342	84715120	141775600
10980	566,058398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4592405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11712507	0	0	0	0	0	0	0
10981	566,059979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4606791	0	0	0	0	0	0	0	0	0	0	0	0	0
10982	566,062102	0	0	0	0	0	0	0	0	5903930	0	0	0	0	0	0	0	0	0	5185014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10983	566,06541	9539101	12413976	13784176	10163222	12807943	11656953	12490938	10270171	11077177	15259512	12882605	11756688	13238745	12910494	10444892	12765382	11043893	12026642	9686516	14130585	10656158	11227896	12944351	10750552	10455978	9638590	10043811	12590435	10384609	11346663	11464513	11733828	14615100	14030119	14728131	10761121	10437081	10434555	14986358	17233362	10654041	10027082	16428357	11130479	13439721
10984	566,073653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3027140	0	0	0	0	0	0	0	0	0	0	0	0	3068639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2869992
10985	566,092279	0	0	0	0	0	0	0	0	0	0	0	0	4932054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3863769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3308260
10986	566,100141	0	0	0	2877449	0	0	0	0	0	0	0	0	3410389	3549080	3579990	3077309	3082283	0	0	0	0	0	0	0	0	0	2930078	2912609	0	0	3513144	0	0	3990816	2898883	0	0	3551223	3724408	0	0	0	3699008	3575404	3412706
10987	566,101795	0	0	0	0	0	0	3240115	0	0	0	0	0	0	0	0	0	0	0	3805674	0	0	0	3739607	4454991	0	0	0	0	0	0	0	3533879	0	0	0	0	0	0	0	0	2833749	0	0	0	0
10988	566,133536	4763154	7357446	6020182	9683964	6528754	7429873	6564013	6282703	7116333	7477098	4749976	6947977	6486481	7409555	9902160	5230773	7496737	6099702	6518242	5428610	5386620	6335196	6716368	6158920	7447448	7795388	6623641	4236640	5428427	6507233	9232176	6785835	6691368	6876442	6753218	6734735	6959563	6899699	6368377	5776824	7616849	6209579	5147963	7229033	7865052
10989	566,169921	6229517	6757372	7107656	8262638	7380711	7616237	7223462	5610952	7902758	7186274	6666892	7353478	6853068	8501133	8575050	4985005	7488535	6902503	7499223	5641590	7352681	7897805	6708168	7342655	6665101	6312635	7717267	5700958	6128831	8798941	10080040	6773533	6122012	7836946	8932289	6810500	5632452	8509422	8129659	7226794	7614797	6645786	7484725	8263269	8393428
10990	566,188061	3310090	0	0	0	0	0	0	0	0	0	0	3490948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3452908	0	0	0	0	0	0	0
10991	566,221075	4379141	5940206	6773812	6509530	7096024	7671527	6506652	6309311	7650845	7704406	5065340	6726785	6439365	6676356	8218689	6953120	5911559	6585041	6497737	5842276	6365518	6064824	7207869	5952051	6259583	6255290	6857099	5881180	5858477	6560471	6965019	7076618	6906380	6335751	4885439	6871926	6134201	6600680	6579326	8676758	8622407	6750211	5989678	4185696	6890186
10992	566,25746	0	0	0	2804172	0	3024610	0	0	0	0	0	3859582	0	0	0	3523735	0	0	0	0	3852603	0	0	0	0	0	0	0	0	2867924	0	2903804	0	3162367	0	3025772	0	0	0	0	0	0	0	0	3100355
10993	566,293845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3081133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2843939	0	0
10994	566,999122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2866277	3198893	0	0	0	0	0	0	0	0	0	0
10995	567,04076	0	0	0	0	0	3769993	0	0	0	0	0	0	3429725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2994644	0	0	0	0	0	0	0	0	0	0	0	0	0
10997	567,068902	0	0	0	0	0	0	0	0	0	2932383	0	2961462	0	3445501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3159683	0	0	2994437	0	0	2838156	2797832	0	0	3066447	0	3311236	3570865	0	0
10998	567,173032	0	0	0	3307120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3189369	0	0	0	0	2817961	0	0	0	0	0	0	0	0	0	0
10999	567,224672	0	0	0	0	0	0	0	0	0	0	0	0	2822470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2954639	0	3278903	0	0	0	0	3041464	0	0	0	0	0	0
11000	567,254045	0	5047002	7666341	0	0	3099250	3093468	3417352	2867552	2906232	0	0	0	4110047	0	4589480	3389145	6897958	0	4664325	4708153	4899084	4168414	3324228	0	2824861	3508462	0	0	0	0	0	3956940	2815025	0	4809306	0	0	3551418	3192840	2901204	4666929	0	0	4602369
11002	567,921132	3156229	4381227	0	3485014	3579100	3967532	2844516	0	3373288	2947564	3280993	0	0	0	0	0	3326489	0	0	0	3022305	0	3110484	3876012	3410340	2979468	3707019	0	0	0	3384719	3022987	2951168	3792809	0	0	2823259	3740459	3478758	3676939	3361934	3950856	0	0	0
11003	567,930648	3918084	6959656	5818784	4804946	5739738	6092332	4532067	5475477	6829287	5381610	4773982	6411250	5976305	5172855	3421980	5928713	7139862	5122063	5196790	5223201	6544860	4720629	5935699	5548202	4669857	3476108	5478538	3241242	3809396	5042739	5985677	8214664	7221245	7394215	4633501	6242722	3762265	5984042	4639975	5544711	4909197	6288644	4416565	5576140	5564802
11005	567,96277	7374079	8952352	8995219	9711942	13782224	9932328	10413917	8594576	11207905	12428771	10543188	12112879	9273581	10907250	12023574	8034049	8954380	8691714	7916525	11438870	7067083	8347624	9515596	9531555	7993752	7078539	12501125	11816216	6199913	10285616	16600454	8390779	11333619	10003361	15084444	8683929	8949842	10123046	13401321	13296379	6785162	9690358	16075824	9131465	13017467
11006	567,971905	10247421	13830685	19190160	12013891	26705102	13794855	19928924	13743246	13763807	25892322	21692496	15098863	10547436	14835312	15091477	12371711	11735562	17215486	9133035	29416212	11230663	11898852	15802954	12030113	11583894	9810571	10166403	22789400	7592550	12108335	15183235	12105848	20766704	13632415	34204572	12882327	11403344	12048165	27520234	30954232	10293385	10222834	33270830	11371976	12181882
11008	568,00829	0	0	0	0	0	0	0	0	0	3188186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3292556	0	0	2938135	0	0	0	0	0	0	0	0	0	0	3831020	0	0	0	3554345	0	0
11009	568,035159	0	0	0	0	0	0	2976592	0	3927252	0	3617853	0	0	3522151	0	3455728	0	3139556	0	0	0	3864522	0	0	0	0	0	0	0	3545642	0	2978913	0	2987410	3512219	0	0	3177247	0	0	3063427	4515030	0	0	3342702
11010	568,044675	0	0	0	0	0	0	0	0	0	0	3250234	0	0	0	0	0	0	0	0	0	0	0	0	0	2960769	0	0	0	0	0	3297651	2944093	0	0	0	0	0	0	0	0	0	0	0	0	0
11011	568,052918	0	0	0	0	0	0	0	0	0	0	2849847	0	0	0	2940679	0	0	0	0	0	0	0	0	0	0	0	3604600	0	0	0	0	0	0	2943886	0	0	0	3263261	0	0	0	2985166	0	3097026	0
11012	568,059507	4023537	0	3066222	3088674	0	0	0	2912384	5115088	0	0	0	3792097	4024931	6569734	2968299	3715569	0	5065684	0	6401433	5873600	0	4974733	4149629	5292681	4218999	2818326	4213321	6599208	4343152	3209304	0	0	0	5278079	3598399	3675932	0	0	5412992	4932811	0	0	4621674
11013	568,062434	0	2970118	0	0	3772595	0	0	0	4750543	0	0	0	0	0	0	0	0	0	0	3375861	0	0	0	0	0	0	0	0	0	0	0	0	0	3926925	0	0	0	0	0	0	0	0	0	3154369	0
11014	568,068173	0	0	0	0	0	0	0	0	0	3461582	0	0	0	0	3573509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3306023	0	0	0	0	0	0	0	0	2982129	3045076	0	0	2971681	0	0
11015	568,08106	9436398	13208065	14840166	12816666	10357933	14573084	11315016	12223612	13669580	14476747	11419695	11568103	14553311	11701856	12592899	12969701	10002923	13262801	12168142	11426543	10468750	12697527	11731508	13598856	9896311	10556040	11071603	13708565	9912898	13427238	13790571	12019791	13639631	13542281	10779547	12939641	9932858	12371738	13843697	15147726	12116094	14568641	14515231	12744128	13402470
11016	568,088681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2883532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3136190	0	0	0
11017	568,131427	0	3468788	0	0	3494047	0	0	3147892	0	3159489	0	0	0	0	2998010	2907866	2830813	0	2924481	0	0	0	0	2885757	0	2811527	0	0	3795505	0	0	3103805	0	0	2808730	0	3005488	3008277	0	0	0	0	0	0	2837853
11018	568,13967	0	0	3007823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2891705	0	0	0	0	2932264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3047771
11019	568,143041	8903909	10226161	7176526	15352066	17816730	12762646	10020669	8684658	13677761	14390718	8421403	12551138	7872728	11632214	14366456	8525527	10035673	8904632	11275197	15923930	9608558	9224094	9257512	14778490	11260262	11170439	11714666	11300115	9024045	12399136	11021661	9594936	9670588	11019132	14023578	11067753	7774254	13526803	15355126	10625719	12198008	11558054	12995606	14230971	11821402
11020	568,162923	0	2881004	0	0	0	0	0	0	0	0	2798613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11021	568,185571	5221599	5310950	6752574	10563827	8469646	7065106	7581493	5444715	9884857	8013238	7569423	6437855	7446739	6516304	10422001	6072013	9097677	7032743	7596978	6193868	6569304	7106444	7475743	5836913	8188250	7729798	8482916	7060754	5917216	10052124	8510804	7956521	6639535	8819572	8219546	6949214	6959142	8931087	6675705	7244455	9232500	6880404	8899600	9823672	8737106
11022	568,236725	7279831	8755673	8753449	7745760	8404095	9035277	7182124	5690467	8524976	7140779	6002686	7697372	7733453	8511048	9000681	6825665	9556414	7978898	7519141	7944891	6761790	7655287	8278549	7663718	7541068	8262277	7237725	6173969	5677582	9146904	7959880	8869909	9482144	8483689	7582617	7256400	6686748	8111882	7220477	8991380	9732207	8088701	8584201	6657460	10125641
11023	568,27311	0	0	0	0	0	3792393	0	0	0	0	0	0	0	0	3050211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11025	568,975397	0	0	0	0	3562408	0	2897580	0	0	3495190	0	0	0	0	0	3127831	0	0	2940643	4639173	0	0	0	0	0	0	0	3036415	0	0	0	0	2974401	0	5788563	0	0	0	3790133	5343616	0	0	5243810	0	0
11026	569,066793	0	3148037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2846835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11027	569,084552	0	0	0	0	3959688	0	2808473	0	0	3303681	0	0	0	0	0	0	0	0	0	3383713	0	0	3454320	0	0	0	0	0	0	0	0	0	0	3226304	0	0	0	0	0	0	0	0	0	0	0
11028	569,146152	0	0	0	4229005	0	0	0	0	0	0	0	0	0	0	0	0	3631294	0	0	0	0	0	0	0	0	0	0	0	0	3829196	0	0	0	0	4608914	0	0	4355760	0	0	0	0	0	3714416	0
11029	569,150961	14290007	12187887	21475274	7663500	8477557	20880822	15079054	13509584	20657170	20026612	4556515	7218078	12492900	12524992	8603219	20137454	7958716	20164124	16022198	17242506	16083813	14859776	14532963	22880156	15679567	7991921	9670617	13884667	16060640	8946124	13282433	5000900	22789772	11137715	6208402	17252444	13324136	13031087	19369282	14487871	5396505	13720303	10873738	6847856	12390564
11030	569,172091	3568724	3524842	6936514	0	3415919	4885941	4763274	0	4411406	5436656	0	0	3824737	0	0	5055977	0	5869077	3250864	3760516	3502938	4228600	3287391	6354840	4184137	0	0	4482299	3782873	0	3825789	0	5582471	3330735	0	5187670	3288932	3706541	5983557	3783991	0	4674278	3552135	0	3496096
11031	569,240322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2864709	0	3490979	2843129	0	0	2951991	0	0	0	0	0	3768269	0	0	0	3218542	0	2846322	0	3118481	2819652	0	2936487	0	0	0	0	0	0	0
11032	569,970177	0	0	0	0	3792522	0	3505669	0	0	4039764	3559912	2986863	0	0	0	0	0	3822802	0	3110013	0	0	0	0	0	3135586	0	0	0	2949517	3424213	0	0	0	4920209	3114884	0	0	4242824	5482514	0	3129745	4277019	0	0
11033	569,97842	5026791	6350881	6268558	5482076	7461512	6952304	6385155	6816594	8004485	6898771	5662182	5579631	6322185	6616394	7052752	4693299	4272087	7316687	5102051	7471227	3959225	5625007	5462218	5013228	5453676	4456034	7597926	4568302	4212689	6279565	9272275	6634901	6778264	6040081	7791505	6217602	4789962	6069859	6970761	8888335	6029265	4436365	8805145	5182777	8867860
11034	569,987555	9862118	11982878	16273034	7589465	20822660	13553007	17864194	11645777	10494851	19289168	18210276	13652846	10760200	12049737	11703758	11326769	9199572	13642955	8423905	21338232	8796596	10509483	13705416	9514729	9224041	7975522	8068965	18767086	6864846	12145036	13069266	12113298	17603990	12145167	25193360	11112320	9674440	10839650	20737418	26726412	7987153	9058697	26594072	11056440	10485779
11035	570,02394	0	0	0	0	0	0	0	0	0	2920522	0	0	0	0	0	0	0	0	0	0	0	0	3031234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11036	570,038303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2928070	0	0	0	0	0	0	0	0	0	0	0	3460958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11037	570,060325	0	0	0	0	3008112	3909993	0	0	0	0	0	0	0	0	0	0	0	0	0	2885728	0	0	0	0	0	0	0	0	0	0	0	0	3551616	0	0	0	0	0	0	0	0	0	0	0	0
11038	570,110692	3140565	0	3016284	3966508	3678818	3235173	3853806	3193663	4130670	4185145	0	4031336	0	4396344	0	3028246	4468659	0	3468738	0	2981237	3542137	0	3086032	3624776	3246687	3612500	0	0	4155779	4742073	4292965	0	3176952	0	0	2912945	5402199	3182996	0	4233159	3648853	2942728	2868528	3546110
11039	570,119722	0	5050366	3851864	5320232	5886560	4792676	4546028	5372733	6247277	4287544	4019643	4318055	3512314	5432630	4726202	5700883	6076336	5573782	4004288	3803212	5714288	5579893	4524209	5074638	4148037	3567199	5302099	0	4190115	6685058	5557175	4988258	4595055	5047798	3816337	5926750	4492975	6014551	4027797	3844059	7614406	6054226	3541767	4926768	3590140
11040	570,129787	0	0	0	0	3259997	2875235	0	3088188	0	0	0	0	3590137	3470645	0	0	4194221	0	0	0	3450219	2885745	3587247	3147468	0	3816031	0	0	0	3060098	0	0	3010924	3078644	0	3221851	2876078	3197526	0	0	3797957	3152205	0	0	4532219
11041	570,141338	0	0	0	0	0	0	0	3680058	0	0	0	0	0	0	0	0	0	0	2845115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11042	570,154288	2803664	0	4902475	0	0	4269410	0	0	3565415	4246577	0	0	3373047	0	0	5889292	0	5067912	0	0	0	4031591	3078315	3496646	3764028	0	0	0	0	0	0	0	4390245	0	0	4566869	0	0	4099480	0	0	3084611	0	0	0
11043	570,158691	4746191	0	0	4202010	3069524	3210593	5205478	4039479	3685222	3279920	0	3902309	5349366	3832113	5252532	3061003	4454309	0	3019190	3201088	0	3992678	3721386	3770053	5248827	0	3921742	3540716	2912150	5108096	5985199	3665236	4316515	3671534	4199313	2869075	3532456	4931155	0	3780557	4579267	4313409	3842818	4439341	3796982
11044	570,252375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2815304	0	0	0	0	0	0	3078059	0	0	0	0	0
11045	570,991047	0	0	0	0	3244394	0	3098976	0	0	2972565	3853493	2992958	0	0	0	0	0	3396410	0	3882802	0	0	3674137	0	0	0	0	0	0	0	2901768	0	0	0	3253142	0	0	0	0	3373217	0	0	3619477	0	3221356
11048	571,898694	3605236	9070163	10267574	0	11434095	5922020	7779539	5626438	5909066	8377074	8371113	5063451	5289800	6335559	5291180	7951246	6251985	7227860	4005904	11404816	4775388	6209960	7974788	5836131	4601189	4053574	5795432	7879912	4107618	3314959	5558874	5991140	9112431	7975078	9403297	7406999	4199787	4068806	8412737	13299039	5193539	5166704	7248417	3469516	6100699
11049	571,985827	0	0	0	0	0	0	3016902	2980410	3444284	3647202	0	0	0	0	0	0	0	0	0	3655156	0	0	0	0	0	0	0	0	0	2891018	0	0	0	0	4703139	3210625	0	0	4750923	4598081	0	0	4892183	0	0
11050	571,99407	8342248	10159677	10140562	9821065	13015125	9899230	11400388	9753145	10310203	11424481	12102541	10728216	9322303	10914875	12563614	10199929	9207224	9533870	8656890	12735985	9319851	9927042	8048501	9456975	8514891	8413765	11963995	10169576	5782852	9601289	15174216	10732227	10763092	10383508	14756771	8859007	8695130	8885695	11976267	16526654	9015101	11761225	14875157	9249991	12644044
11051	572,003205	17484520	27616826	35163024	20192134	47003732	25189598	32273602	23728696	20828730	40923872	36477836	23696152	21638974	26270778	25711772	20251512	18275766	27421098	16832504	48068080	17106342	21805438	26910580	19414350	20872520	17293894	18910810	38059240	14110016	21422344	27331142	23470784	35076944	24912018	54127524	22519164	17739096	20485566	44674636	51252540	17276732	18466374	51603988	21497030	22671050
11052	572,008458	0	0	0	0	0	0	0	0	0	0	0	0	2926397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3176980	0	0
